trialNum,lVal,rVal,firstVal,secondVal,chosenVal,leftChosen,firstChosen,liftRT,reachRT,firstIsLeft,firstIsRight,secondIsLeft,secondIsRight,firstFixLat,secondFixLat,thirdFixLat,firstFixDur,secondFixDur,thirdFixDur
40,2,3,3,2,3,-0,1,0.966981079429388,0.156586956232786,0,1,1,0,0.197,0.457,0.813,0.216,0.312,0.704
53,4,3,3,4,3,-0,1,0.907267600297928,0.149347741156816,0,1,1,0,0.172,0.424,0.692,0.212,0.212,0.748
56,1,3,3,1,3,-0,1,0.827160092070699,0.164374278858304,0,1,1,0,0.159,0.419,0.663,0.216,0.2,0.596
61,4,3,3,4,4,1,0,0.927218412980437,0.144571144133806,0,1,1,0,0.197,0.457,NaN,0.2,1.06,NaN
88,2,3,3,2,3,-0,1,0.87754038721323,0.15398421138525,0,1,1,0,0.147,0.407,0.695,0.212,0.248,0.748
91,5,3,3,5,5,1,0,0.851581880822778,0.204976575449109,0,1,1,0,0.178,0.438,0.654,0.212,0.176,0.108
98,3,3,3,3,3,-0,1,0.857173960655928,0.159734863787889,0,1,1,0,0.145,0.397,0.681,0.212,0.232,0.732
102,1,3,3,1,3,-0,1,0.847799591720104,0.155558455735445,0,1,1,0,0.151,0.419,0.679,0.224,0.208,0.52
126,5,3,3,5,5,1,0,0.837206698954105,0.142992271110415,0,1,1,0,0.15,0.406,NaN,0.196,1.176,NaN
133,5,3,3,5,5,1,0,0.856989799067378,0.150577800348401,0,1,1,0,0.174,0.426,NaN,0.212,1.024,NaN
147,5,3,3,5,5,1,0,0.896775370463729,0.181522991508245,0,1,1,0,0.128,0.408,NaN,0.24,1.072,NaN
173,5,3,3,5,5,1,0,0.93705290928483,0.152619363740087,0,1,1,0,0.193,0.433,NaN,0.2,1.14,NaN
178,3,3,3,3,3,1,0,0.867106463760138,0.166165392845869,0,1,1,0,0.161,0.417,NaN,0.208,0.868,NaN
184,3,3,3,3,3,1,0,0.926942732185125,0.153018152341247,0,1,1,0,0.182,0.454,NaN,0.228,0.86,NaN
192,5,3,3,5,5,1,0,0.85715196095407,0.169358870014548,0,1,1,0,0.158,0.41,NaN,0.204,1.084,NaN
195,3,4,3,4,3,1,1,0.896991435438395,0.151609150692821,1,0,0,1,0.171,0.431,0.707,0.204,0.232,0.78
200,2,3,3,2,3,-0,1,0.877370648086071,0.155397899448872,0,1,1,0,0.149,0.389,0.657,0.2,0.216,0.852
218,2,3,3,2,3,-0,1,0.92722693271935,0.144463788717985,0,1,1,0,0.18,0.444,0.712,0.224,0.216,0.788
222,2,3,3,2,3,-0,1,1.017164664343,0.156500080600381,0,1,1,0,0.14,0.4,0.792,0.216,0.348,0.52
235,5,3,3,5,5,1,0,0.87722821906209,0.145505411550403,0,1,1,0,0.154,0.434,NaN,0.236,0.636,NaN
246,3,4,3,4,4,-0,0,0.796972138807178,0.161013435572386,1,0,0,1,0.15,0.358,NaN,0.168,1.008,NaN
283,5,3,3,5,5,1,0,0.787239316850901,0.152335485443473,0,1,1,0,0.147,0.419,NaN,0.224,0.736,NaN
284,5,3,3,5,5,1,0,0.866960627958179,0.16626807115972,0,1,1,0,0.157,0.405,NaN,0.208,0.88,NaN
291,5,3,3,5,5,1,0,0.847266968339682,0.161608347669244,0,1,1,0,0.168,0.432,NaN,0.224,0.732,NaN
305,3,4,3,4,4,-0,0,0.846950471401215,0.151240415871143,1,0,0,1,0.149,0.401,NaN,0.208,0.732,NaN
328,4,3,3,4,4,1,0,0.867183914408088,0.156008681282401,0,1,1,0,0.162,0.394,NaN,0.192,0.852,NaN
336,3,1,3,1,3,1,1,0.837205884978175,0.190756447613239,1,0,0,1,0.146,0.394,0.666,0.192,0.228,0.496
351,3,3,3,3,3,1,0,0.896987667307258,0.159363310784101,0,1,1,0,0.166,0.422,NaN,0.212,2.356,NaN
358,3,3,3,3,3,1,1,0.892512507736683,0.175884786993265,1,0,0,1,0.182,0.426,0.714,0.204,0.252,0.504
362,3,2,3,2,3,1,1,1.17728295922279,0.147361524403095,1,0,0,1,0.275,0.639,0.943,0.312,0.256,0.404
369,3,2,3,2,3,1,1,0.936823448166251,0.143546499311924,1,0,0,1,0.156,0.392,0.72,0.184,0.288,0.628
385,3,4,3,4,4,-0,0,0.946898551657796,0.211752269417048,1,0,0,1,0.175,0.431,0.807,0.212,0.332,0.16
420,3,1,3,1,3,1,1,0.94714972935617,0.180474610999227,1,0,0,1,0.233,0.501,0.761,0.224,0.188,0.5
432,3,3,3,3,3,1,0,1.01691237278283,0.167011495679617,0,1,1,0,0.209,0.533,NaN,0.284,1.356,NaN
450,3,3,3,3,3,1,0,0.906974021345377,0.159739807248116,0,1,1,0,0.145,0.405,NaN,0.22,0.776,NaN
469,4,3,3,4,3,-0,1,0.987306652590632,0.193992894142866,0,1,1,0,0.145,0.553,0.817,0.36,0.22,0.444
473,4,3,3,4,3,-0,1,1.10687344148755,0.180529486387968,0,1,1,0,0.143,0.407,0.835,0.224,0.384,0.732
476,3,4,3,4,4,-0,0,0.827073747292161,0.174490164965391,1,0,0,1,0.174,0.442,NaN,0.216,0.768,NaN
479,3,5,3,5,5,-0,0,0.786953436210752,0.142751015722752,1,0,0,1,0.168,0.4,NaN,0.18,1.352,NaN
484,3,2,3,2,3,1,1,0.897112689912319,0.16139704734087,1,0,0,1,0.223,0.491,0.755,0.212,0.22,0.44
504,3,3,3,3,3,-0,1,0.937324926257133,0.164099898189306,0,1,1,0,0.132,0.384,0.672,0.208,0.244,0.828
506,3,2,3,2,3,1,1,0.92315305955708,0.159220052883029,1,0,0,1,0.11,0.474,0.758,0.324,0.24,0.38
508,3,5,3,5,5,-0,0,0.817154852673411,0.175848072394729,1,0,0,1,0.133,0.377,NaN,0.192,1.172,NaN
511,3,3,3,3,3,-0,1,1.02085137926042,0.173363579437137,0,1,1,0,0.15,0.442,0.882,0.248,0.384,0.524
515,1,3,3,1,3,-0,1,0.997250374406576,0.191231453791261,0,1,1,0,0.234,0.482,0.786,0.208,0.252,0.54
518,1,3,3,1,3,-0,1,0.976848969236016,0.155071407556534,0,1,1,0,0.228,0.488,0.76,0.22,0.228,0.58
543,3,5,3,5,5,-0,0,0.817100768908858,0.15625991858542,1,0,0,1,0.161,0.429,NaN,0.216,1.36,NaN
545,5,3,3,5,5,1,0,0.757350251078606,0.229406498372555,0,1,1,0,0.151,0.423,NaN,0.224,0.876,NaN
553,3,1,3,1,3,1,1,0.838669499382377,0.170900154858828,1,0,0,1,0.163,0.415,0.679,0.208,0.22,0.464
558,3,1,3,1,3,1,1,1.00708677619696,0.159878803417087,1,0,0,1,0.125,0.413,0.801,0.244,0.344,0.388
588,5,3,3,5,5,1,0,0.727228716015816,0.172481283545494,0,1,1,0,0.161,0.393,NaN,0.192,0.756,NaN
589,3,3,3,3,3,1,1,0.88690865971148,0.183119824156165,1,0,0,1,0.128,0.4,0.696,0.232,0.252,0.484
594,3,3,3,3,3,1,0,0.837063577026129,0.172751821577549,0,1,1,0,0.161,0.413,NaN,0.208,0.772,NaN
9,3,3,3,3,3,-0,1,0.767047354951501,0.13602721132338,0,1,1,0,0.179,0.411,0.631,0.188,0.172,0.54
41,4,3,3,4,3,-0,1,0.787013344466686,0.152871247380972,0,1,1,0,0.179,0.431,0.675,0.212,0.184,0.656
42,3,3,3,3,3,-0,1,0.757349852472544,0.148966744542122,0,1,1,0,0.15,0.39,0.606,0.196,0.172,0.62
46,5,3,3,5,5,1,0,0.967116663232446,0.156505201011896,0,1,1,0,0.26,0.512,NaN,0.208,0.976,NaN
67,3,3,3,3,3,1,0,0.757647464051843,0.155953831970692,0,1,1,0,0.183,0.439,NaN,0.212,0.488,NaN
96,3,5,3,5,5,-0,0,0.907182067632675,0.147148126736283,1,0,0,1,0.235,0.499,NaN,0.208,0.98,NaN
99,3,3,3,3,3,1,1,0.807213271036744,0.15912545658648,1,0,0,1,0.164,0.436,0.66,0.216,0.164,0.548
106,3,3,3,3,3,-0,0,0.987249981611967,0.153107702732086,1,0,0,1,0.21,0.474,NaN,0.212,1.108,NaN
108,3,5,3,5,5,-0,0,0.829946173354983,0.151099592447281,1,0,0,1,0.145,0.381,0.669,0.196,0.224,0.0559999999999999
119,3,2,3,2,3,1,1,0.926842026412487,0.157106736674905,1,0,0,1,0.169,0.433,0.693,0.212,0.216,0.856
155,3,3,3,3,3,-0,1,0.867072815075517,0.156219320371747,0,1,1,0,0.181,0.453,0.677,0.224,0.184,0.88
169,3,5,3,5,5,-0,0,0.877066703513265,0.154903180897236,1,0,0,1,0.146,0.418,NaN,0.216,0.88,NaN
175,2,3,3,2,3,-0,1,0.817101931199431,0.146096652373672,0,1,1,0,0.154,0.41,0.634,0.208,0.176,0.98
205,3,4,3,4,3,1,1,0.856878476217389,0.149738140404224,1,0,0,1,0.146,0.406,0.678,0.212,0.212,0.696
219,1,3,3,1,3,-0,1,0.907113615423441,0.139500068500638,0,1,1,0,0.172,0.46,0.708,0.244,0.196,0.9
225,3,3,3,3,3,1,1,0.687098311260343,0.191236032173038,1,0,0,1,0.159,0.375,0.599,0.172,0.176,0.376
226,2,3,3,2,3,-0,1,0.737146027386189,0.18263242021203,0,1,1,0,0.165,0.441,0.665,0.232,0.184,0.452
264,4,3,3,4,4,1,0,1.05728822946548,0.149851147085428,0,1,1,0,0.232,0.532,NaN,0.252,0.904,NaN
278,4,3,3,4,3,-0,1,0.886888409033418,0.163346007466316,0,1,1,0,0.176,0.48,0.748,0.248,0.216,0.944
282,3,5,3,5,3,1,1,0.88690566457808,0.163109911605716,1,0,0,1,0.231,0.511,0.731,0.224,0.176,0.472
296,3,5,3,5,5,-0,0,0.847262756898999,0.161013644188643,1,0,0,1,0.156,0.416,NaN,0.204,0.9,NaN
299,1,3,3,1,3,-0,1,0.802398785948753,0.144631626084447,0,1,1,0,0.146,0.406,0.654,0.216,0.2,0.696
310,3,1,3,1,3,1,1,0.747407278046012,0.189766960218549,1,0,0,1,0.136,0.38,0.628,0.2,0.2,0.452
311,3,3,3,3,3,1,1,1.26702576316893,0.161872535943985,1,0,0,1,0.18,0.416,0.808,0.192,0.348,0.792
317,4,3,3,4,3,-0,1,0.769921783357859,0.183985261246562,0,1,1,0,0.158,0.406,0.674,0.204,0.208,0.592
321,4,3,3,4,3,-0,1,0.906994499266148,0.180142426863313,0,1,1,0,0.147,0.407,0.767,0.22,0.32,0.636
326,3,2,3,2,3,1,1,0.887205405160785,0.163225533440709,1,0,0,1,0.163,0.455,0.719,0.236,0.212,0.496
331,3,3,3,3,3,-0,1,0.787260990589857,0.173585552722216,0,1,1,0,0.157,0.409,0.621,0.204,0.168,0.58
334,3,2,3,2,3,1,1,0.97692883014679,0.156446434557438,1,0,0,1,0.169,0.429,0.669,0.22,0.2,0.54
337,3,3,3,3,3,-0,1,0.877230577170849,0.164464211091399,0,1,1,0,0.145,0.437,0.745,0.248,0.252,0.812
357,3,1,3,1,3,1,1,0.710525801405311,0.154373152181506,1,0,0,1,0.22,0.476,0.648,0.204,0.12,0.26
363,4,3,3,4,3,-0,1,0.797149883583188,0.151352945715189,0,1,1,0,0.161,0.437,0.665,0.216,0.18,0.496
364,1,3,3,1,3,-0,1,0.871805896982551,0.1716243121773,0,1,1,0,0.177,0.469,0.717,0.248,0.2,1.084
366,5,3,3,5,5,1,0,0.84749486669898,0.160498823970556,0,1,1,0,0.16,0.404,NaN,0.196,0.804,NaN
375,3,3,3,3,3,1,1,0.92702760361135,0.155869252979755,1,0,0,1,0.176,0.496,0.732,0.264,0.196,0.52
378,1,3,3,1,3,-0,1,0.649564115330577,0.179031159728765,0,1,1,0,0.177,0.473,0.641,0.244,0.128,0.572
380,3,3,3,3,3,-0,1,0.796898322179914,0.150289427489042,0,1,1,0,0.169,0.417,0.633,0.2,0.168,0.924
402,1,3,3,1,3,-0,1,0.889089981094003,0.162662511691451,0,1,1,0,0.159,0.427,0.711,0.224,0.232,0.94
403,3,3,3,3,3,-0,1,1.07396684959531,0.169961782172322,0,1,1,0,0.251,0.619,0.871,0.32,0.208,0.5
405,3,3,3,3,3,1,1,0.886921409517527,0.143123850226402,1,0,0,1,0.145,0.405,0.653,0.204,0.204,0.612
411,3,1,3,1,3,1,1,0.746885688975453,0.180500203743577,1,0,0,1,0.179,0.455,0.635,0.22,0.132,0.46
421,4,3,3,4,4,1,0,0.927199145779014,0.164737110957503,0,1,1,0,0.159,0.415,0.707,0.216,0.248,0.112
434,2,3,3,2,3,-0,1,0.817155539989471,0.185834793373942,0,1,1,0,0.215,0.475,0.727,0.216,0.208,0.72
437,1,3,3,1,3,-0,1,0.876960400491953,0.154760057106614,0,1,1,0,0.138,0.386,0.638,0.208,0.2,0.58
478,3,4,3,4,3,1,1,0.655753076076508,0.178799200803041,1,0,0,1,0.164,0.428,0.624,0.224,0.148,0.476
480,1,3,3,1,3,-0,1,0.867211196571589,0.156109487637877,0,1,1,0,0.217,0.477,0.725,0.216,0.2,0.416
499,4,3,3,4,4,1,0,0.947096068412066,0.16049930267036,0,1,1,0,0.254,0.498,NaN,0.2,0.704,NaN
510,3,5,3,5,5,-0,0,0.857253300026059,0.179257269948721,1,0,0,1,0.189,0.441,NaN,0.212,1.348,NaN
514,3,3,3,3,3,1,1,0.789964649826288,0.160491166636348,1,0,0,1,0.153,0.429,0.633,0.236,0.16,0.532
525,3,2,3,2,3,1,1,0.811172425746918,0.165613440796733,1,0,0,1,0.159,0.375,0.623,0.16,0.208,0.572
537,1,3,3,1,3,-0,1,0.856986841186881,0.149616479873657,0,1,1,0,0.145,0.417,0.689,0.232,0.216,0.596
562,1,3,3,1,3,-0,1,0.879524327814579,0.15209542401135,0,1,1,0,0.159,0.447,0.711,0.244,0.212,0.612
563,5,3,3,5,5,1,0,0.917806223034859,0.165546959266067,0,1,1,0,0.142,0.402,NaN,0.216,0.88,NaN
564,1,3,3,1,3,-0,1,0.877061670646071,0.145113902166486,0,1,1,0,0.15,0.402,0.718,0.216,0.26,0.736
2,3,4,3,4,4,-0,0,0.827416073530912,0.144009027630091,1,0,0,1,0.147,0.399,NaN,0.212,0.724,NaN
4,2,3,3,2,2,1,0,0.947105659171939,0.141481339931488,0,1,1,0,0.141,0.417,NaN,0.232,0.84,NaN
6,3,3,3,3,3,-0,1,0.936966279521585,0.151197332888842,0,1,1,0,0.229,0.505,0.813,0.232,0.264,0.68
12,4,3,3,4,3,-0,1,0.816986527293921,0.146346474066377,0,1,1,0,0.14,0.392,0.688,0.208,0.248,0.904
14,3,4,3,4,4,-0,0,0.756897728890181,0.149644846096635,1,0,0,1,0.172,0.404,NaN,0.176,0.872,NaN
17,3,3,3,3,3,-0,0,0.767298499122262,0.13573581725359,1,0,0,1,0.16,0.42,NaN,0.204,0.956,NaN
19,3,3,3,3,3,-0,1,1.09737224690616,0.171527529135346,0,1,1,0,0.196,0.448,0.856,0.192,0.348,0.66
30,3,4,3,4,3,1,1,0.876909725368023,0.164744647219777,1,0,0,1,0.221,0.481,0.697,0.204,0.176,0.612
35,3,3,3,3,3,-0,1,1.03723240830004,0.16328059323132,0,1,1,0,0.143,0.431,0.899,0.232,0.412,0.704
45,2,3,3,2,3,-0,1,0.927124558016658,0.143866084516048,0,1,1,0,0.165,0.425,0.793,0.204,0.32,0.684
52,3,3,3,3,3,1,1,0.857010083273053,0.150023143738508,1,0,0,1,0.162,0.426,0.686,0.212,0.212,0.464
66,3,3,3,3,3,-0,1,0.977069340646267,0.164880812168121,0,1,1,0,0.153,0.413,0.761,0.216,0.292,0.784
76,4,3,3,4,3,-0,1,0.907082954421639,0.157062178477645,0,1,1,0,0.164,0.412,0.672,0.208,0.22,0.86
82,3,4,3,4,4,-0,0,0.967042922973633,0.166599597781897,1,0,0,1,0.194,0.454,0.718,0.204,0.212,0.12
85,3,4,3,4,4,-0,0,0.837235713377595,0.151476068422198,1,0,0,1,0.177,0.413,NaN,0.18,1.056,NaN
89,1,3,3,1,3,-0,1,0.766941037029028,0.156261729076505,0,1,1,0,0.13,0.378,0.61,0.208,0.188,0.968
90,3,3,3,3,3,1,0,0.937805963680148,0.160743303596973,0,1,1,0,0.173,0.425,NaN,0.2,0.692,NaN
95,2,3,3,2,3,-0,1,0.83688086271286,0.152973683550954,0,1,1,0,0.152,0.428,0.668,0.232,0.196,0.916
157,3,3,3,3,3,-0,1,0.82734501734376,0.154495511204004,0,1,1,0,0.17,0.414,0.638,0.192,0.184,0.84
183,3,3,3,3,3,-0,1,0.887145582586527,0.152765620499849,0,1,1,0,0.164,0.424,0.68,0.216,0.2,0.956
191,2,3,3,2,3,-0,1,0.926978280767798,0.145532688125968,0,1,1,0,0.163,0.471,0.771,0.268,0.244,0.82
224,4,3,3,4,4,1,0,0.907160436734557,0.169733665883541,0,1,1,0,0.182,0.434,NaN,0.212,1.016,NaN
229,2,3,3,2,3,-0,1,0.917143169790506,0.176248393952847,0,1,1,0,0.163,0.415,0.687,0.208,0.22,0.444
230,3,1,3,1,3,1,1,0.897107401862741,0.152226431295276,1,0,0,1,0.143,0.375,0.659,0.192,0.228,0.556
242,3,2,3,2,3,1,1,0.947457026690245,0.171371683478355,1,0,0,1,0.166,0.418,0.71,0.196,0.244,0.524
255,2,3,3,2,3,-0,1,1.03698141686618,0.144055921584368,0,1,1,0,0.243,0.491,0.843,0.208,0.312,0.768
260,5,3,3,5,5,1,0,0.846865117549896,0.141271991655231,0,1,1,0,0.138,0.406,NaN,0.224,0.792,NaN
267,3,3,3,3,3,1,0,1.04748055525124,0.151772977784276,0,1,1,0,0.152,0.412,NaN,0.216,1.128,NaN
274,4,3,3,4,4,1,0,0.917122574523091,0.156439185142517,0,1,1,0,0.156,0.4,NaN,0.196,0.932,NaN
295,5,3,3,5,5,1,0,0.877051120623946,0.154526215046644,0,1,1,0,0.161,0.441,NaN,0.236,0.76,NaN
297,4,3,3,4,3,-0,1,1.22732744365931,0.176241708919406,0,1,1,0,0.203,0.515,0.939,0.26,0.372,0.596
316,3,3,3,3,3,-0,1,1.72699736058712,0.168865099549294,0,1,1,0,0.154,0.398,1.55,0.204,0.724,0.816
319,2,3,3,2,3,-0,1,0.866864357143641,0.176629221066833,0,1,1,0,0.191,0.435,0.679,0.192,0.196,0.568
320,3,3,3,3,3,-0,1,0.747513024136424,0.191790152341127,0,1,1,0,0.153,0.417,0.677,0.22,0.216,0.616
345,3,3,3,3,3,1,0,0.997296964749694,0.151316067203879,0,1,1,0,0.227,0.499,NaN,0.224,0.784,NaN
352,3,3,3,3,3,-0,1,0.967323927208781,0.159337073564529,0,1,1,0,0.178,0.438,0.726,0.212,0.24,1.084
355,3,4,3,4,3,1,1,0.837240643799305,0.183587493374944,1,0,0,1,0.143,0.387,0.635,0.196,0.2,0.608
404,3,1,3,1,3,1,1,0.714751966297626,0.199226181954145,1,0,0,1,0.172,0.428,0.616,0.212,0.148,0.416
413,4,3,3,4,4,1,0,0.96716552041471,0.166364813223481,0,1,1,0,0.178,0.446,NaN,0.224,0.868,NaN
417,3,3,3,3,3,1,1,0.797244802117348,0.160751847550273,1,0,0,1,0.142,0.398,0.63,0.2,0.188,0.528
424,3,3,3,3,3,1,1,0.917212557047606,0.165746878832579,1,0,0,1,0.161,0.365,0.717,0.164,0.3,0.464
430,3,2,3,2,3,1,1,0.936953777447343,0.213519839569926,1,0,0,1,0.255,0.475,0.715,0.172,0.2,0.52
435,3,3,3,3,3,1,1,0.967505754902959,0.206460081040859,1,0,0,1,0.172,0.392,0.652,0.18,0.22,0.768
446,3,2,3,2,3,1,1,0.737271631136537,0.192505680024624,1,0,0,1,0.14,0.396,0.64,0.204,0.2,0.376
458,3,1,3,1,3,1,1,0.744816178455949,0.193130219355226,1,0,0,1,0.168,0.456,0.64,0.248,0.136,0.508
474,3,3,3,3,3,1,1,0.74687865935266,0.169962055981159,1,0,0,1,0.157,0.389,0.673,0.192,0.24,0.484
481,3,3,3,3,3,1,1,0.807218600064516,0.18898812122643,1,0,0,1,0.184,0.412,0.616,0.176,0.164,0.484
516,3,3,3,3,3,-0,1,1.05721705406904,0.159827785566449,0,1,1,0,0.143,0.419,0.855,0.232,0.4,0.568
572,3,4,3,4,4,-0,0,0.867353150621057,0.146042056381702,1,0,0,1,0.152,0.364,NaN,0.168,0.896,NaN
578,3,4,3,4,3,1,1,1.03713235259056,0.185450600460172,1,0,0,1,0.16,0.44,0.7,0.224,0.216,0.636
604,3,2,3,2,3,1,1,0.98698483966291,0.183399684727192,1,0,0,1,0.154,0.362,0.686,0.164,0.284,0.708
1,3,5,3,5,5,-0,0,0.807223379611969,0.159281998872757,1,0,0,1,0.186,0.426,NaN,0.188,0.96,NaN
3,3,3,3,3,3,-0,0,0.797273244708776,0.160796532407403,1,0,0,1,0.163,0.507,NaN,0.288,0.82,NaN
48,2,3,3,2,2,1,0,0.827011451125145,0.174501374363899,0,1,1,0,0.164,0.416,NaN,0.208,0.584,NaN
72,3,4,3,4,4,-0,0,0.787127016112208,0.142891200259328,1,0,0,1,0.15,0.394,NaN,0.196,0.972,NaN
77,4,3,3,4,4,1,0,0.737221211194992,0.151368040591478,0,1,1,0,0.148,0.396,NaN,0.204,0.788,NaN
117,3,3,3,3,3,-0,0,0.707417819648981,0.157216237857938,1,0,0,1,0.149,0.357,NaN,0.156,1.072,NaN
123,2,3,3,2,2,1,0,0.75712351500988,0.1991210822016,0,1,1,0,0.157,0.393,NaN,0.196,0.788,NaN
124,3,2,3,2,2,-0,0,0.797173652797937,0.141517095267773,1,0,0,1,0.146,0.382,NaN,0.196,0.86,NaN
128,3,3,3,3,3,1,0,0.837445246055722,0.144089855253696,0,1,1,0,0.239,0.479,NaN,0.18,0.52,NaN
134,3,4,3,4,4,-0,0,0.867068352177739,0.165754616260529,1,0,0,1,0.186,0.43,NaN,0.2,1.012,NaN
137,3,3,3,3,3,-0,0,0.717217748984694,0.155811920762062,1,0,0,1,0.148,0.38,NaN,0.18,0.996,NaN
144,3,3,3,3,3,1,0,0.807012429460883,0.1494947578758,0,1,1,0,0.149,0.389,NaN,0.196,0.812,NaN
156,3,1,3,1,3,1,1,0.947220094501972,0.181366365402937,1,0,0,1,0.21,0.442,0.718,0.18,0.228,0.608
160,3,4,3,4,4,-0,0,0.827027630060911,0.154389141127467,1,0,0,1,0.179,0.415,NaN,0.184,0.936,NaN
165,3,3,3,3,3,1,0,0.747021174058318,0.14154952019453,0,1,1,0,0.151,0.379,NaN,0.188,0.752,NaN
168,3,3,3,3,3,-0,0,0.897095441818237,0.141385229304433,1,0,0,1,0.192,0.416,NaN,0.184,0.996,NaN
171,2,3,3,2,2,1,0,0.797170480713248,0.171024734154344,0,1,1,0,0.164,0.452,NaN,0.228,0.596,NaN
185,3,3,3,3,3,-0,0,0.944991560652852,0.1816784478724,1,0,0,1,0.16,0.38,0.692,0.168,0.272,0.16
188,4,3,3,4,4,1,0,0.877053359523416,0.156881932169199,0,1,1,0,0.141,0.393,NaN,0.208,0.792,NaN
215,3,3,3,3,3,-0,0,0.827094284817576,0.155009895563126,1,0,0,1,0.147,0.379,NaN,0.18,0.992,NaN
216,3,3,3,3,3,-0,0,0.817178072407842,0.146001530811191,1,0,0,1,0.135,0.391,NaN,0.204,1.224,NaN
231,3,3,3,3,3,1,0,0.827162878587842,0.144992595538497,0,1,1,0,0.152,0.388,NaN,0.192,0.768,NaN
233,3,3,3,3,3,1,0,0.816937582567334,0.136252807453275,0,1,1,0,0.153,0.393,NaN,0.192,0.808,NaN
244,3,1,3,1,3,1,1,0.927396699786186,0.15674826875329,1,0,0,1,0.136,0.36,0.652,0.168,0.248,0.544
261,1,3,3,1,1,1,0,0.957261079922318,0.156967636197805,0,1,1,0,0.189,0.413,NaN,0.184,0.836,NaN
280,3,3,3,3,3,1,0,0.8269631434232,0.145613599568605,0,1,1,0,0.211,0.435,NaN,0.184,0.788,NaN
286,3,3,3,3,3,1,0,0.837604934349656,0.162819651886821,0,1,1,0,0.139,0.411,NaN,0.228,0.908,NaN
293,3,5,3,5,5,-0,0,0.797124452888966,0.160943167284131,1,0,0,1,0.16,0.388,NaN,0.184,0.792,NaN
313,3,3,3,3,3,-0,0,0.947050590068102,0.143095904961228,1,0,0,1,0.174,0.426,NaN,0.196,0.88,NaN
314,3,1,3,1,3,1,1,0.966951671987772,0.157450055703521,1,0,0,1,0.218,0.47,0.738,0.196,0.224,0.34
318,3,4,3,4,3,1,1,0.947331955656409,0.162041878327727,1,0,0,1,0.167,0.427,0.715,0.204,0.248,0.532
327,3,2,3,2,3,1,1,1.03714180365205,0.17373969592154,1,0,0,1,0.209,0.445,0.817,0.184,0.332,0.616
333,4,3,3,4,4,1,0,0.956951078027487,0.160258512943983,0,1,1,0,0.16,0.436,NaN,0.232,0.788,NaN
338,3,1,3,1,1,-0,0,3.91702809557319,0.226235376670957,1,0,0,1,0.171,0.395,0.679,0.172,0.244,0.324
354,5,3,3,5,5,1,0,0.807491088286042,0.149112246930599,0,1,1,0,0.156,0.412,NaN,0.216,0.736,NaN
359,3,2,3,2,3,1,1,1.09718062728643,0.161622053012252,1,0,0,1,0.176,0.432,0.788,0.2,0.312,0.544
371,3,3,3,3,3,1,0,0.81686482951045,0.146262222900987,0,1,1,0,0.16,0.404,NaN,0.2,0.784,NaN
372,5,3,3,5,5,1,0,0.797113012522459,0.140906343236566,0,1,1,0,0.159,0.387,NaN,0.18,0.82,NaN
395,3,3,3,3,3,-0,0,0.826989369466901,0.155147014185786,1,0,0,1,0.164,0.404,NaN,0.196,0.908,NaN
400,2,3,3,2,2,1,0,0.847107019275427,0.201231760904193,0,1,1,0,0.183,0.439,NaN,0.212,6.28,NaN
408,3,2,3,2,3,1,1,0.877442255616188,0.156466973945498,1,0,0,1,0.207,0.443,0.707,0.196,0.216,0.472
439,3,1,3,1,3,1,1,0.836915753781796,0.183124946430326,1,0,0,1,0.154,0.398,0.658,0.196,0.22,0.44
452,3,4,3,4,4,-0,0,0.876982530578971,0.177021266892552,1,0,0,1,0.217,0.457,NaN,0.204,0.836,NaN
453,2,3,3,2,3,-0,1,1.03731449320912,0.193117240443826,0,1,1,0,0.137,0.389,0.737,0.2,0.296,0.576
462,1,3,3,1,1,1,0,0.7867492120713,0.183268278837204,0,1,1,0,0.222,0.462,NaN,0.192,0.6,NaN
465,3,5,3,5,5,-0,0,0.76722102612257,0.144260076805949,1,0,0,1,0.154,0.374,NaN,0.176,0.888,NaN
470,3,1,3,1,1,-0,0,0.916921177878976,0.19661783427,1,0,0,1,0.259,0.503,NaN,0.192,0.748,NaN
475,3,1,3,1,3,1,1,0.877009375020862,0.194601086899638,1,0,0,1,0.179,0.411,0.699,0.188,0.24,0.476
477,3,3,3,3,3,-0,0,0.816845698282123,0.166246917098761,1,0,0,1,0.217,0.441,NaN,0.184,1.104,NaN
493,5,3,3,5,5,1,0,0.757160101085901,0.159250117838383,0,1,1,0,0.163,0.407,NaN,0.2,0.736,NaN
500,2,3,3,2,2,1,0,0.817322205752134,0.176097603514791,0,1,1,0,0.237,0.457,NaN,0.176,0.616,NaN
513,3,3,3,3,3,-0,0,0.886969618499279,0.183123167604208,1,0,0,1,0.171,0.387,NaN,0.172,0.816,NaN
523,3,3,3,3,3,-0,0,1.01719230413437,0.155758216977119,1,0,0,1,0.213,0.469,NaN,0.204,1.096,NaN
524,3,3,3,3,3,-0,0,0.886892797425389,0.19311386346817,1,0,0,1,0.168,0.42,NaN,0.216,0.96,NaN
528,1,3,3,1,3,-0,1,0.906896270811558,0.190028181299567,0,1,1,0,0.148,0.396,0.684,0.208,0.244,0.48
534,5,3,3,5,5,1,0,0.867251811549067,0.175969142466784,0,1,1,0,0.248,0.496,NaN,0.2,0.824,NaN
535,2,3,3,2,2,1,0,0.86720328964293,0.166116546839476,0,1,1,0,0.19,0.438,NaN,0.212,0.784,NaN
