sim_id,true_sigma,true_eta,true_kappa,true_a,true_b,true_x0,addm_eta,addm_kappa,addm_a,addm_x0_raw,addm_eta_hdi_3%,addm_eta_hdi_97%,addm_kappa_hdi_3%,addm_kappa_hdi_97%,addm_a_hdi_3%,addm_a_hdi_97%,addm_x0_raw_hdi_3%,addm_x0_raw_hdi_97%,addm_x0,addm_x0_hdi_3%,addm_x0_hdi_97%,time_data_simulation,time_tada_inference,time_addm_inference,addm_eta_error,addm_eta_rel_error,addm_kappa_error,addm_kappa_rel_error,addm_a_error,addm_a_rel_error,addm_x0_error,addm_x0_rel_error
56,1.0,0.3,0.5,2.83628199523894,0.0,0.5,0.306,0.495,2.838,0.588,0.29048098548060547,0.3201171988501695,0.4806769107686569,0.509551059734555,2.7896738990699004,2.8885599323282105,0.5805387784742899,0.5959132255287926,0.49948799999999993,0.4571381066200697,0.5444034681014265,2966.994509458542,0.0,1156.7334678173065,0.006000000000000005,0.020000000000000018,-0.0050000000000000044,-0.010000000000000009,0.001718004761059877,0.0006057242417868767,-0.000512000000000068,-0.001024000000000136
57,1.0,0.3,0.5,1.6499226711617663,0.0,0.5,0.272,0.477,1.654,0.647,0.24859355822152926,0.2970596126798824,0.45711626920247966,0.4943173297258789,1.6285915819856032,1.6817210531888949,0.6389181038146852,0.6537604965229024,0.48627600000000015,0.4595410874189785,0.5086397224977608,1009.0081784725189,0.0,762.1463203430176,-0.02799999999999997,-0.09333333333333324,-0.02300000000000002,-0.04600000000000004,0.00407732883823364,0.0024712242031092618,-0.013723999999999847,-0.027447999999999695
58,1.0,0.3,0.5,4.92856252165193,0.0,0.5,0.298,0.498,5.006,0.541,0.2872963168921136,0.3072345630973424,0.48491998175398615,0.5116771498333895,4.906158324388879,5.098941524973262,0.533552943298038,0.5481838877025536,0.4104920000000005,0.3359320682999565,0.48241708367796576,7928.476786136627,0.0,1989.9193303585052,-0.0020000000000000018,-0.006666666666666673,-0.0020000000000000018,-0.0040000000000000036,0.07743747834807024,0.01571198052330178,-0.08950799999999948,-0.17901599999999895
59,1.0,0.3,0.5,0.8068366443716785,0.0,0.5,0.268,0.484,0.797,0.807,0.21616326799271085,0.3179215769187133,0.4507227589293301,0.5168997837132318,0.7820388571729131,0.8133082317640472,0.8007706813352894,0.8129700865495372,0.48935800000000007,0.47942846604845124,0.4988743179599623,182.53337788581848,0.0,153.65848541259766,-0.03199999999999997,-0.10666666666666658,-0.016000000000000014,-0.03200000000000003,-0.009836644371678416,-0.012191618266593075,-0.01064199999999993,-0.02128399999999986
60,1.0,0.3,0.5,2.380012337669845,0.0,0.5,0.297,0.5,2.408,0.6,0.27958333317778417,0.3125854106788625,0.48558885956371145,0.5154109161702406,2.3657834566849756,2.4488621857431734,0.5911408307287862,0.607803786808809,0.4815999999999998,0.43893424078983445,0.5191830372712238,2122.008752346039,0.0,973.2504649162292,-0.0030000000000000027,-0.010000000000000009,0.0,0.0,0.027987662330154706,0.011759461027649996,-0.018400000000000194,-0.03680000000000039
61,1.0,0.3,0.5,3.4653117904868194,0.0,0.5,0.299,0.5,3.461,0.575,0.28520211356521225,0.3124870854433953,0.48557603993191734,0.5149799562184775,3.399120539139423,3.5295633295854416,0.5674756444350408,0.5836942134312193,0.5191499999999998,0.46706641077935274,0.5793313453709001,4096.291791677475,0.0,961.9213991165161,-0.0010000000000000009,-0.0033333333333333366,0.0,0.0,-0.004311790486819511,-0.0012442720157696907,0.01914999999999978,0.03829999999999956
62,1.0,0.3,0.5,1.3269407351631217,0.0,0.5,0.301,0.503,1.33,0.684,0.27536552270722403,0.33079534418253753,0.48322094046420394,0.5252898144171275,1.304765575709746,1.351119722696916,0.6775723595212421,0.6915528314355288,0.4894400000000001,0.47234247632650384,0.5095305316185066,617.8501925468445,0.0,452.30240178108215,0.0010000000000000009,0.0033333333333333366,0.0030000000000000027,0.006000000000000005,0.0030592648368783504,0.002305502239707995,-0.010559999999999903,-0.021119999999999806
63,1.0,0.3,0.5,1.3492390716151965,0.0,0.5,0.289,0.482,1.345,0.679,0.25556889232287067,0.3176533031505947,0.4631523506414602,0.5027380753287811,1.3212915597121402,1.3677446030559255,0.6715749994592586,0.6867872405196741,0.4815100000000001,0.4615367485454056,0.5024576769979234,670.498904466629,0.0,450.1330728530884,-0.01100000000000001,-0.0366666666666667,-0.018000000000000016,-0.03600000000000003,-0.0042390716151965435,-0.003141823939416371,-0.018489999999999895,-0.03697999999999979
64,1.0,0.3,0.5,1.5076589196333638,0.0,0.5,0.298,0.51,1.518,0.663,0.27431017337647773,0.32544538358839886,0.4887063299577802,0.5301184486299448,1.4933885672481422,1.5437465953774505,0.6555429388054022,0.6706594434583776,0.4948680000000001,0.47222836221320086,0.5181220703396343,1125.6689686775208,0.0,720.4670553207397,-0.0020000000000000018,-0.006666666666666673,0.010000000000000009,0.020000000000000018,0.010341080366636168,0.006859031729239487,-0.005131999999999914,-0.010263999999999829
65,1.0,0.3,0.5,1.3972447134575834,0.0,0.5,0.299,0.488,1.405,0.677,0.2731791488473963,0.3275195292037137,0.46938898021218306,0.5088129997959006,1.3798711268397883,1.4285955837978397,0.6688824235811405,0.6844689518838216,0.4973700000000001,0.47455961026300475,0.5183577547935387,761.9510405063629,0.0,490.7112555503845,-0.0010000000000000009,-0.0033333333333333366,-0.01200000000000001,-0.02400000000000002,0.0077552865424166395,0.005550413945189043,-0.00262999999999991,-0.00525999999999982
66,1.0,0.3,0.5,2.2998313360321387,0.0,0.5,0.289,0.483,2.289,0.593,0.2698625702761282,0.3068677356967003,0.46744000186497975,0.4995040481786043,2.246897504190917,2.326872041830824,0.5852494685349718,0.6022305127138555,0.42575399999999997,0.39027206695310124,0.4680112872040305,2017.457529783249,0.0,863.9099493026733,-0.01100000000000001,-0.0366666666666667,-0.017000000000000015,-0.03400000000000003,-0.010831336032138594,-0.004709621902459039,-0.07424600000000003,-0.14849200000000007
67,1.0,0.3,0.5,1.6489998322933601,0.0,0.5,0.294,0.511,1.671,0.654,0.27148844133662714,0.31778289904382373,0.4936444040094098,0.5306904346807265,1.6390888351395894,1.6994601064845296,0.6458213975084041,0.6617638330090984,0.5146680000000001,0.4873351104730863,0.5406147299164068,1150.6452491283417,0.0,676.1326475143433,-0.006000000000000005,-0.020000000000000018,0.01100000000000001,0.02200000000000002,0.022000167706639928,0.013341522100728788,0.014668000000000125,0.02933600000000025
68,1.0,0.3,0.5,1.7352706284973636,0.0,0.5,0.312,0.497,1.717,0.645,0.29090223267832543,0.3373278553935961,0.4814334690387261,0.5155920739446628,1.6866802524921587,1.7434665657246013,0.6369823883456949,0.6529721124866109,0.4979300000000002,0.4703975215791161,0.525306234279022,1090.5249330997467,0.0,524.7763504981995,0.01200000000000001,0.040000000000000036,-0.0030000000000000027,-0.006000000000000005,-0.018270628497363495,-0.010528979282721292,-0.0020699999999997942,-0.0041399999999995885
69,1.0,0.3,0.5,2.280989645584659,0.0,0.5,0.303,0.498,2.295,0.606,0.28453335025972665,0.3218160021641365,0.48289560045272983,0.5138967409891106,2.2592952388953518,2.3349527591139774,0.5981250405207662,0.6135798798143042,0.48653999999999975,0.45039393599031685,0.521331648347656,1920.5118885040283,0.0,942.0313868522644,0.0030000000000000027,0.010000000000000009,-0.0020000000000000018,-0.0040000000000000036,0.014010354415340931,0.006142226222929576,-0.01346000000000025,-0.0269200000000005
70,1.0,0.3,0.5,1.3167862750164807,0.0,0.5,0.302,0.491,1.323,0.688,0.27263148172367624,0.33006391652071215,0.47052956384704586,0.5118294767043132,1.30209264978668,1.3465089775635082,0.6808961254317905,0.6953947428913947,0.4974479999999999,0.4786511478925175,0.5170144896906304,751.8662061691284,0.0,467.5692446231842,0.0020000000000000018,0.006666666666666673,-0.009000000000000008,-0.018000000000000016,0.006213724983519242,0.00471885612829726,-0.0025520000000001097,-0.0051040000000002195
71,1.0,0.3,0.5,1.4282906014176342,0.0,0.5,0.326,0.519,1.439,0.681,0.301080305750221,0.3502547516017852,0.5009922601023582,0.5411759615373957,1.4141904192533066,1.4625247138817146,0.6726324360112337,0.6874298100209798,0.5209180000000002,0.4968361508403305,0.5394229932403798,717.1394941806793,0.0,382.52042388916016,0.026000000000000023,0.08666666666666675,0.019000000000000017,0.038000000000000034,0.010709398582365859,0.007498052967467798,0.020918000000000214,0.04183600000000043
72,1.0,0.3,0.5,1.5998798058764803,0.0,0.5,0.29,0.505,1.628,0.652,0.2666527134909804,0.31291860634369517,0.48517027035054583,0.52407378496904,1.6001689510278914,1.6568616233644209,0.6440171560461367,0.6595617999712862,0.494912,0.4689198600862212,0.5195332207065075,1081.9049706459045,0.0,655.8878719806671,-0.010000000000000009,-0.03333333333333337,0.0050000000000000044,0.010000000000000009,0.028120194123519626,0.017576441692827183,-0.005087999999999981,-0.010175999999999963
73,1.0,0.3,0.5,3.3235008851433103,0.0,0.5,0.288,0.505,3.368,0.572,0.27351828472532563,0.30112596775435224,0.490696834210872,0.5185630815599318,3.307236215047448,3.427126032287498,0.5635404906137929,0.5802339585979875,0.48499199999999965,0.42800874477450845,0.5404559451160442,3937.771193742752,0.0,1301.2195708751678,-0.01200000000000001,-0.040000000000000036,0.0050000000000000044,0.010000000000000009,0.04449911485668956,0.013389229127517065,-0.015008000000000354,-0.03001600000000071
74,1.0,0.3,0.5,1.4493421366919295,0.0,0.5,0.31,0.493,1.435,0.678,0.2845146317132614,0.3342425326986827,0.47461096602002095,0.5151620158419327,1.4092341651675802,1.4578964389032887,0.6706835030296289,0.6862356205588752,0.5108600000000001,0.48986165369503487,0.5344962310039718,741.5878117084503,0.0,436.1487019062042,0.010000000000000009,0.03333333333333337,-0.007000000000000006,-0.014000000000000012,-0.014342136691929408,-0.009895618383568708,0.010860000000000092,0.021720000000000184
75,1.0,0.3,0.5,1.4047139151464962,0.0,0.5,0.293,0.492,1.413,0.679,0.2619985989869983,0.32016743100189343,0.4717346674193521,0.5136893132294118,1.3907245191183237,1.439329672936278,0.6708042316105987,0.6862356131871299,0.5058540000000002,0.4826927585315519,0.5263018428668291,741.7784993648529,0.0,535.6332433223724,-0.007000000000000006,-0.023333333333333355,-0.008000000000000007,-0.016000000000000014,0.008286084853503795,0.005898770393144177,0.005854000000000248,0.011708000000000496
76,1.0,0.3,0.5,1.1619563672803326,0.0,0.5,0.271,0.491,1.17,0.716,0.23661677505802714,0.304899410353844,0.4681243560436039,0.5141766225445812,1.1498032216727851,1.188751872908315,0.7086202208189689,0.7217283631731581,0.5054399999999999,0.48817131671638725,0.5188443698251901,471.147891998291,0.0,549.9099707603455,-0.02899999999999997,-0.09666666666666657,-0.009000000000000008,-0.018000000000000016,0.008043632719667348,0.006922491193446637,0.005439999999999889,0.010879999999999779
77,1.0,0.3,0.5,1.7437717608866612,0.0,0.5,0.304,0.502,1.75,0.645,0.28095961998544233,0.32648858889728427,0.48417044019080907,0.5210071336478636,1.7206058308613308,1.7811803690421202,0.6371308167109743,0.653141409847018,0.5075000000000003,0.4799578584884099,0.5359949344645627,1107.3703799247742,0.0,566.6794118881226,0.0040000000000000036,0.013333333333333346,0.0020000000000000018,0.0040000000000000036,0.006228239113338807,0.0035717054565512145,0.007500000000000284,0.015000000000000568
78,1.0,0.3,0.5,1.3435528120987514,0.0,0.5,0.325,0.509,1.348,0.681,0.2985117390654611,0.35330053650057053,0.4876788403748778,0.5293600671031089,1.3263202753871308,1.3734098456059258,0.6734473554829994,0.6880243932844128,0.4879760000000002,0.4676140703821663,0.506913764294777,642.583822965622,0.0,394.3763997554779,0.025000000000000022,0.08333333333333341,0.009000000000000008,0.018000000000000016,0.00444718790124865,0.003310020909637143,-0.012023999999999813,-0.024047999999999625
79,1.0,0.3,0.5,2.1510034175334085,0.0,0.5,0.278,0.494,2.167,0.624,0.2579653309544452,0.29888831025070633,0.4786971215246092,0.5111868622215803,2.1330577924441303,2.2050184472349894,0.616853585499403,0.6318232614921365,0.5374159999999999,0.5064434395544124,0.5713220153069196,1679.73033285141,0.0,679.745584487915,-0.021999999999999964,-0.07333333333333322,-0.006000000000000005,-0.01200000000000001,0.015996582466591303,0.007436800116726383,0.037415999999999894,0.07483199999999979
80,1.0,0.3,0.5,4.172488704257864,0.0,0.5,0.301,0.502,4.165,0.563,0.2891996890929863,0.3129541620184455,0.48814137382815365,0.5146324958573977,4.089998634431291,4.247216545131916,0.5562859522090423,0.5726251294813905,0.5247899999999994,0.46886198190132244,0.604967328579983,5838.362088918686,0.0,1326.19175863266,0.0010000000000000009,0.0033333333333333366,0.0020000000000000018,0.0040000000000000036,-0.007488704257863965,-0.0017947811938285251,0.024789999999999424,0.04957999999999885
81,1.0,0.3,0.5,2.888486387108461,0.0,0.5,0.303,0.488,2.875,0.588,0.2864080408935235,0.3167616206052262,0.47264541677827754,0.5009788398904929,2.822989847013803,2.920810941294391,0.5797666261535709,0.5953487363526413,0.5059999999999998,0.4586581003830328,0.5482552340276876,3077.947077512741,0.0,986.1599898338318,0.0030000000000000027,0.010000000000000009,-0.01200000000000001,-0.02400000000000002,-0.013486387108461173,-0.004669015290725262,0.005999999999999783,0.011999999999999567
82,1.0,0.3,0.5,2.578239789117408,0.0,0.5,0.294,0.492,2.596,0.598,0.27664723214893794,0.3097663523337553,0.47781140646214565,0.5081415724105093,2.5545773685179793,2.64480423792168,0.5902675549007658,0.6050745700882662,0.5088159999999999,0.46866914504477597,0.545547167898278,2425.689388036728,0.0,781.4427921772003,-0.006000000000000005,-0.020000000000000018,-0.008000000000000007,-0.016000000000000014,0.017760210882592276,0.006888502364115641,0.008815999999999935,0.01763199999999987
83,1.0,0.3,0.5,1.5804577897740033,0.0,0.5,0.311,0.483,1.572,0.659,0.2859148228690515,0.33378400833745675,0.4650670087820552,0.5026071160220928,1.5477105471250108,1.5993899681229549,0.6512161925649734,0.6667773108916392,0.4998960000000001,0.47542370942427636,0.5243478654433136,932.6583955287933,0.0,441.53830909729004,0.01100000000000001,0.0366666666666667,-0.017000000000000015,-0.03400000000000003,-0.008457789774003244,-0.005351480962495468,-0.00010399999999988196,-0.00020799999999976393
84,1.0,0.3,0.5,1.0176092059860684,0.0,0.5,0.293,0.495,1.009,0.745,0.2566293610802439,0.32959737713184034,0.4704655934037024,0.5215188363770082,0.9915425227397452,1.026956935441013,0.737845247542162,0.7511525644616404,0.49441,0.47997170954008284,0.5068258750835901,418.05679178237915,0.0,405.00366044044495,-0.007000000000000006,-0.023333333333333355,-0.0050000000000000044,-0.010000000000000009,-0.008609205986068513,-0.008460228086995487,-0.005589999999999984,-0.011179999999999968
85,1.0,0.3,0.5,1.4770625343151549,0.0,0.5,0.284,0.494,1.488,0.666,0.25821555438468763,0.31115364991748623,0.4739795349908319,0.5133056452806557,1.4628412187376403,1.514057277914629,0.6583031877689153,0.6739540331799903,0.494016,0.4711102868002919,0.5176872027436512,815.3771154880524,0.0,513.1112415790558,-0.016000000000000014,-0.053333333333333385,-0.006000000000000005,-0.01200000000000001,0.010937465684845105,0.0074048765240100674,-0.005983999999999989,-0.011967999999999979
86,1.0,0.3,0.5,4.153116823051459,0.0,0.5,0.295,0.487,4.099,0.559,0.2837843897506192,0.3097303151647504,0.47412331279964326,0.49970755857947496,4.022175371193828,4.173887527537797,0.5522862194981154,0.5673019170309959,0.48368200000000083,0.42864242744555003,0.5517411158201044,5815.781587362289,0.0,1356.0634109973907,-0.0050000000000000044,-0.016666666666666684,-0.013000000000000012,-0.026000000000000023,-0.054116823051458596,-0.013030411942926477,-0.016317999999999167,-0.03263599999999833
87,1.0,0.3,0.5,2.0410436386410007,0.0,0.5,0.301,0.497,2.047,0.622,0.2788514341180033,0.31993227838167937,0.48154842733538666,0.5152252808450827,2.01313040156338,2.0849011884411524,0.6139784543773179,0.630064241288966,0.49946800000000025,0.4666277922207396,0.5324830038370267,1535.866218328476,0.0,932.0042815208435,0.0010000000000000009,0.0033333333333333366,-0.0030000000000000027,-0.006000000000000005,0.005956361358999462,0.0029182920179822414,-0.0005319999999997549,-0.0010639999999995098
88,1.0,0.3,0.5,3.1831437626666013,0.0,0.5,0.303,0.502,3.24,0.582,0.2893901671829104,0.3156998617698085,0.4876972506218874,0.5147416393272204,3.1830235555672393,3.2972040080606346,0.5744835115881853,0.5896753907779734,0.5313599999999998,0.482653155091441,0.5810965322412676,3617.2915811538696,0.0,951.9923822879791,0.0030000000000000027,0.010000000000000009,0.0020000000000000018,0.0040000000000000036,0.05685623733339895,0.01786166179493226,0.03135999999999983,0.06271999999999966
89,1.0,0.3,0.5,1.5541973232553181,0.0,0.5,0.288,0.493,1.544,0.654,0.26313895087582007,0.31386915059244647,0.474792098613614,0.5127041868800648,1.5175912278478554,1.568480788442773,0.6457107463283487,0.6613162941895618,0.475552,0.4499547846619407,0.49814471645736713,877.1583397388458,0.0,734.1558396816254,-0.01200000000000001,-0.040000000000000036,-0.007000000000000006,-0.014000000000000012,-0.01019732325531808,-0.006561150957305374,-0.024448000000000025,-0.04889600000000005
90,1.0,0.3,0.5,1.80381705479282,0.0,0.5,0.302,0.513,1.837,0.639,0.2838626132183909,0.32334476464563255,0.49566128348258676,0.5329136770181896,1.804859247429156,1.868303539455295,0.6312635244663588,0.6463486756277721,0.510686,0.4822621888894021,0.5376850342564345,1182.7202146053314,0.0,661.0385930538177,0.0020000000000000018,0.006666666666666673,0.013000000000000012,0.026000000000000023,0.033182945207179904,0.018395959345772556,0.010685999999999973,0.021371999999999947
91,1.0,0.3,0.5,1.5484361275939744,0.0,0.5,0.295,0.487,1.551,0.667,0.26985035984330585,0.32045621646148426,0.46717745577421776,0.5065091620001873,1.5267788363338388,1.579273108003377,0.6587824216295121,0.674586649190684,0.5180339999999999,0.49254307189474633,0.5415677857895018,882.3680398464203,0.0,467.1838538646698,-0.0050000000000000044,-0.016666666666666684,-0.013000000000000012,-0.026000000000000023,0.0025638724060255136,0.0016557818306715479,0.018033999999999883,0.03606799999999977
92,1.0,0.3,0.5,2.8110008618256224,0.0,0.5,0.294,0.487,2.788,0.593,0.2788065103118188,0.31033561811367555,0.47259491605465986,0.5015424194961636,2.7380162268422743,2.8348202164772185,0.5851211803415756,0.6004449763373529,0.5185679999999997,0.4746357015846252,0.56008118805708,2838.4684879779816,0.0,950.5680432319641,-0.006000000000000005,-0.020000000000000018,-0.013000000000000012,-0.026000000000000023,-0.023000861825622554,-0.008182445668367564,0.018567999999999696,0.03713599999999939
93,1.0,0.3,0.5,2.4520050359660814,0.0,0.5,0.292,0.504,2.442,0.604,0.2740609008801095,0.3084326337925071,0.48745420611625934,0.5199293649212358,2.402860479837153,2.488214663635743,0.5965697384692953,0.6118621194371547,0.5079359999999999,0.471646602684038,0.546334591331064,2189.0069744586945,0.0,860.9901406764984,-0.008000000000000007,-0.026666666666666693,0.0040000000000000036,0.008000000000000007,-0.010005035966081266,-0.004080348865245832,0.007935999999999943,0.015871999999999886
94,1.0,0.3,0.5,1.9304233645145465,0.0,0.5,0.301,0.498,1.937,0.635,0.2791862870503019,0.3233519797083201,0.48040554032719196,0.5162596961947212,1.9016941206101081,1.9672292518618766,0.6269442345952417,0.6427220482836135,0.5229899999999998,0.49178196482196657,0.5529052150507183,1392.2407228946686,0.0,550.690083026886,0.0010000000000000009,0.0033333333333333366,-0.0020000000000000018,-0.0040000000000000036,0.006576635485453508,0.003406835830080915,0.022989999999999844,0.04597999999999969
95,1.0,0.3,0.5,3.1040186179275455,0.0,0.5,0.301,0.499,3.114,0.582,0.28726038688507366,0.3153692885013419,0.4834484899566708,0.5126654441365782,3.0615440430312466,3.177289297677342,0.5750265852290183,0.5899780379789921,0.5106959999999998,0.46726557280632575,0.5603832205331627,3362.4969623088837,0.0,882.5778210163116,0.0010000000000000009,0.0033333333333333366,-0.0010000000000000009,-0.0020000000000000018,0.009981382072454359,0.003215632153365952,0.010695999999999817,0.021391999999999634
96,1.0,0.3,0.5,2.3577567902441428,0.0,0.5,0.303,0.517,2.422,0.607,0.2864302016990723,0.3205156173919526,0.5016329236420324,0.5314727057759794,2.3861193800887066,2.465247980785759,0.5996554175088935,0.6154395401756774,0.5183079999999998,0.4827308424130803,0.5591891326109812,2144.2655470371246,0.0,910.2244536876678,0.0030000000000000027,0.010000000000000009,0.017000000000000015,0.03400000000000003,0.0642432097558574,0.027247598234763262,0.01830799999999977,0.03661599999999954
97,1.0,0.3,0.5,2.5259718290597846,0.0,0.5,0.287,0.495,2.531,0.595,0.2692244642769301,0.3034670770664484,0.48057813987927783,0.5100122677265244,2.487299378886463,2.572507214485656,0.5857721598891199,0.6026291119249149,0.48089000000000004,0.43417867335872495,0.5195085645639193,2316.2054512500763,0.0,864.3839650154114,-0.013000000000000012,-0.043333333333333376,-0.0050000000000000044,-0.010000000000000009,0.0050281709402155705,0.001990588684469673,-0.01910999999999996,-0.03821999999999992
98,1.0,0.3,0.5,2.6320727131693418,0.0,0.5,0.304,0.508,2.65,0.607,0.28865835400742457,0.32119222813412995,0.4924450465233356,0.523567414669292,2.602570196316066,2.696996813181209,0.6000750153054897,0.6144169665228703,0.5670999999999999,0.5303975811190953,0.6064099225712125,2473.756523370743,0.0,740.6631290912628,0.0040000000000000036,0.013333333333333346,0.008000000000000007,0.016000000000000014,0.01792728683065814,0.006811091023800579,0.06709999999999994,0.13419999999999987
99,1.0,0.3,0.5,2.2263289187920283,0.0,0.5,0.293,0.484,2.207,0.616,0.2731418752465454,0.3117547727459702,0.4664725456000573,0.5002438841474893,2.1709014849749484,2.2439696415588712,0.6072629276431122,0.6229626045483411,0.5120239999999998,0.47345856261669717,0.5427569364763776,1811.6009874343872,0.0,716.6910133361816,-0.007000000000000006,-0.023333333333333355,-0.016000000000000014,-0.03200000000000003,-0.01932891879202847,-0.008681969060760368,0.012023999999999813,0.024047999999999625
100,1.0,0.3,0.5,0.8660105434423604,0.0,0.5,0.286,0.494,0.866,0.783,0.2431773840426874,0.33499206960630445,0.46237523775967,0.5225448817556761,0.8503118591436986,0.8832201062239152,0.7768100316783042,0.7890596922627998,0.49015600000000015,0.47943497486682285,0.5006513869991692,323.29721784591675,0.0,207.62584161758423,-0.014000000000000012,-0.04666666666666671,-0.006000000000000005,-0.01200000000000001,-1.0543442360400057e-05,-1.2174727479056152e-05,-0.009843999999999853,-0.019687999999999706
