sim_id,true_eta,true_kappa,true_a,true_sigma,true_b,true_x0,tada_eta,tada_kappa,tada_a,tada_z,tada_eta_hdi_3%,tada_eta_hdi_97%,tada_kappa_hdi_3%,tada_kappa_hdi_97%,tada_a_hdi_3%,tada_a_hdi_97%,tada_z_hdi_3%,tada_z_hdi_97%,tada_x0,addm_eta,addm_kappa,addm_a,addm_x0_raw,addm_eta_hdi_3%,addm_eta_hdi_97%,addm_kappa_hdi_3%,addm_kappa_hdi_97%,addm_a_hdi_3%,addm_a_hdi_97%,addm_x0_raw_hdi_3%,addm_x0_raw_hdi_97%,addm_x0,time_data_simulation,time_tada_inference,time_addm_inference,tada_eta_error,tada_eta_rel_error,addm_eta_error,addm_eta_rel_error,tada_kappa_error,tada_kappa_rel_error,addm_kappa_error,addm_kappa_rel_error,tada_a_error,tada_a_rel_error,addm_a_error,addm_a_rel_error,tada_x0_error,tada_x0_rel_error,addm_x0_error,addm_x0_rel_error
80,0.3,0.5,2.0,1.0,0.0,1.5781893491302803,0.319,0.457,1.862,0.884,0.28288818356722956,0.347684755116579,0.4358707402357574,0.4794995725566626,1.8107345087220676,1.9118525053810422,0.8797704915623127,0.8880779307340188,1.4300160000000002,0.295,0.505,1.988,0.893,0.269191597084565,0.3232017285171323,0.48305380078118915,0.5242355005384315,1.9378197724324784,2.036488312120239,0.8893510127588848,0.8964678658769893,1.5625680000000002,729.0970981121063,83.12396025657654,1245.5183794498444,0.019000000000000017,0.0633333333333334,-0.0050000000000000044,-0.016666666666666684,-0.04299999999999998,-0.08599999999999997,0.0050000000000000044,0.010000000000000009,-0.1379999999999999,-0.06899999999999995,-0.01200000000000001,-0.006000000000000005,-0.14817334913028013,-0.0938881948556658,-0.015621349130280127,-0.009898273067733507
81,0.3,0.5,2.0,1.0,0.0,-0.6902578146906071,0.275,0.521,1.952,0.329,0.25369094216351556,0.29598459004520183,0.5012452509416645,0.5362109485654198,1.9150117686023185,1.9852072507950536,0.32222928040802695,0.3376855600366181,-0.667584,0.315,0.506,2.009,0.322,0.29546256813679844,0.3338491725621023,0.4883947224295561,0.52267263701816,1.9721009535908396,2.043399368983728,0.3153702878198044,0.32951930837644133,-0.715204,1380.7699253559113,75.87160515785217,926.8571894168854,-0.024999999999999967,-0.08333333333333323,0.015000000000000013,0.050000000000000044,0.02100000000000002,0.04200000000000004,0.006000000000000005,0.01200000000000001,-0.04800000000000004,-0.02400000000000002,0.008999999999999897,0.0044999999999999485,0.02267381469060714,-0.03284832740469614,-0.024946185309392854,0.036140388096257095
82,0.3,0.5,2.0,1.0,0.0,-0.4161389315301671,0.257,0.505,1.941,0.401,0.2363708814051734,0.27772353510305425,0.4873252623389978,0.5207555630166277,1.9079234069356945,1.972547599403176,0.3933752368639408,0.40955461940019205,-0.38431799999999994,0.292,0.497,2.004,0.398,0.2718770544370761,0.3116268088045246,0.4789040659417174,0.5120193350738288,1.9722256742937287,2.03852560863518,0.38960085168477354,0.40529201216855243,-0.40881599999999985,1569.0465641021729,76.52645945549011,696.0952482223511,-0.04299999999999998,-0.14333333333333328,-0.008000000000000007,-0.026666666666666693,0.0050000000000000044,0.010000000000000009,-0.0030000000000000027,-0.006000000000000005,-0.05899999999999994,-0.02949999999999997,0.0040000000000000036,0.0020000000000000018,0.031820931530167185,-0.07646708615596182,0.007322931530167276,-0.017597323815006758
83,0.3,0.5,2.0,1.0,0.0,1.0034070248263118,0.274,0.501,1.914,0.736,0.24655005604356536,0.29861313598914574,0.48203084796683693,0.5196631313641515,1.874719062865927,1.9519974712031067,0.728876110288332,0.7429356615121249,0.903408,0.301,0.502,1.981,0.746,0.2785022078764297,0.3216719997376558,0.4840743294556771,0.5187675320342844,1.9432912000018217,2.018818655926566,0.7395637586005326,0.7528120743910168,0.9746520000000001,1215.3717408180237,74.67913269996643,585.5687866210938,-0.025999999999999968,-0.08666666666666656,0.0010000000000000009,0.0033333333333333366,0.0010000000000000009,0.0020000000000000018,0.0020000000000000018,0.0040000000000000036,-0.08600000000000008,-0.04300000000000004,-0.018999999999999906,-0.009499999999999953,-0.09999902482631184,-0.09965948249527307,-0.02875502482631176,-0.02865738839260091
84,0.3,0.5,2.0,1.0,0.0,-1.1609913474294706,0.279,0.495,1.949,0.217,0.25520901458898243,0.30221476518044954,0.4747626185366649,0.5131023030134071,1.9102053856303598,1.9910017345457793,0.210325345986302,0.2227453653703541,-1.103134,0.301,0.496,2.025,0.206,0.28099287032180265,0.3226131829877586,0.47664821627278925,0.5137182966885497,1.984274180646185,2.0690518483827685,0.20049232136286843,0.21114137133608088,-1.1907,1147.373391866684,78.89322400093079,4011.985246658325,-0.020999999999999963,-0.06999999999999988,0.0010000000000000009,0.0033333333333333366,-0.0050000000000000044,-0.010000000000000009,-0.0040000000000000036,-0.008000000000000007,-0.050999999999999934,-0.025499999999999967,0.02499999999999991,0.012499999999999956,0.057857347429470574,-0.04983443464722752,-0.02970865257052946,0.025589038743748464
85,0.3,0.5,2.0,1.0,0.0,-1.0339400507790906,0.295,0.511,1.935,0.249,0.2682410303873357,0.31546071244723356,0.4928941201232344,0.5313084793405822,1.9017917736773935,1.9767232314176368,0.24285169279453145,0.25649394020231586,-0.9713700000000001,0.324,0.511,2.009,0.237,0.30143103598898485,0.3438052192771333,0.4915632852906393,0.5286911371065293,1.9659981549913923,2.0465357897857595,0.23135711053700073,0.24380244247896496,-1.056734,1253.075980424881,76.23204588890076,727.8137423992157,-0.0050000000000000044,-0.016666666666666684,0.02400000000000002,0.08000000000000007,0.01100000000000001,0.02200000000000002,0.01100000000000001,0.02200000000000002,-0.06499999999999995,-0.03249999999999997,0.008999999999999897,0.0044999999999999485,0.0625700507790905,-0.060516130245600756,-0.022793949220909493,0.02204571648398172
86,0.3,0.5,2.0,1.0,0.0,0.41234291469852247,0.281,0.523,1.955,0.603,0.2597467923894294,0.3031703723649061,0.5035057346944968,0.5387308071596931,1.9224824364158772,1.9889515332139405,0.5954411810382196,0.6109622180803326,0.40273000000000003,0.321,0.509,2.018,0.608,0.3026705896542375,0.34096485743522,0.4928934257181126,0.5261617412681597,1.9832281284753468,2.0518171000758008,0.5999765201054517,0.6161578883116615,0.43588799999999983,1546.061978816986,71.67103099822998,692.4707667827606,-0.01899999999999996,-0.06333333333333321,0.02100000000000002,0.07000000000000006,0.02300000000000002,0.04600000000000004,0.009000000000000008,0.018000000000000016,-0.04499999999999993,-0.022499999999999964,0.017999999999999794,0.008999999999999897,-0.009612914698522435,-0.023312913489857718,0.023545085301477364,0.05710073936566111
87,0.3,0.5,2.0,1.0,0.0,-0.6542109948809574,0.266,0.496,1.951,0.345,0.24261607373400185,0.2866637858825733,0.4770191880063022,0.5128335654801494,1.915620409952535,1.9850449818600886,0.3377156561924542,0.35366421301068396,-0.6048100000000001,0.298,0.491,2.024,0.338,0.276614937831165,0.31807131249441434,0.4747195357127071,0.5095604709093795,1.9917067383994358,2.0586570561656656,0.3305174910062514,0.34581285532295847,-0.6557759999999999,1479.371831893921,79.63432168960571,579.7086155414581,-0.033999999999999975,-0.11333333333333326,-0.0020000000000000018,-0.006666666666666673,-0.0040000000000000036,-0.008000000000000007,-0.009000000000000008,-0.018000000000000016,-0.04899999999999993,-0.024499999999999966,0.02400000000000002,0.01200000000000001,0.04940099488095728,-0.07551232747157738,-0.0015650051190425618,0.002392202410672318
88,0.3,0.5,2.0,1.0,0.0,0.3158337434766927,0.258,0.522,1.922,0.575,0.23660552637519783,0.2774462504715312,0.5051487680126263,0.5396741502415782,1.8879806844743785,1.9516507452696283,0.5664933591103202,0.5835659192790346,0.2882999999999998,0.301,0.509,1.986,0.58,0.28111776860546434,0.31987741406399967,0.49133722510433786,0.5223503387560297,1.9524140590354444,2.016903052651125,0.5715224583179345,0.5870812100892696,0.31776000000000004,1484.2007250785828,71.32314705848694,687.1185789108276,-0.04199999999999998,-0.13999999999999996,0.0010000000000000009,0.0033333333333333366,0.02200000000000002,0.04400000000000004,0.009000000000000008,0.018000000000000016,-0.07800000000000007,-0.039000000000000035,-0.014000000000000012,-0.007000000000000006,-0.027533743476692907,-0.08717796639966936,0.001926256523307357,0.006098957325152014
89,0.3,0.5,2.0,1.0,0.0,-0.4806166901140001,0.255,0.514,1.954,0.388,0.2323958979752803,0.2783626201072185,0.49520215239016907,0.5345555258836681,1.9219150308441737,1.9913668985715014,0.38014160577831974,0.3964654257401317,-0.43769599999999986,0.289,0.506,2.026,0.381,0.2671455889826051,0.30859750678777836,0.48970685509191353,0.5231196100629817,1.9911449331243156,2.0618665525309408,0.37406023862747645,0.3894635054959775,-0.48218799999999984,1529.3767712116241,75.64409685134888,630.9218094348907,-0.044999999999999984,-0.14999999999999997,-0.01100000000000001,-0.0366666666666667,0.014000000000000012,0.028000000000000025,0.006000000000000005,0.01200000000000001,-0.04600000000000004,-0.02300000000000002,0.0259999999999998,0.0129999999999999,0.04292069011400024,-0.08930337001784029,-0.0015713098859997388,0.003269361880934745
90,0.3,0.5,2.0,1.0,0.0,-0.7293983146176024,0.251,0.503,1.934,0.33,0.22705687160583868,0.2755835277600497,0.484879524308801,0.5239951154187743,1.9033872649278836,1.977090825986584,0.3216486071866226,0.3368664989707375,-0.6575599999999999,0.286,0.494,2.001,0.319,0.2666545178247022,0.3064391410650529,0.4767615455742922,0.5120885493522171,1.9654818869802626,2.037555142717376,0.3112335209600152,0.32665265431150886,-0.724362,1373.3409144878387,68.69859790802002,899.5122580528259,-0.04899999999999999,-0.1633333333333333,-0.014000000000000012,-0.04666666666666671,0.0030000000000000027,0.006000000000000005,-0.006000000000000005,-0.01200000000000001,-0.06600000000000006,-0.03300000000000003,0.0009999999999998899,0.0004999999999999449,0.07183831461760248,-0.09848982809243911,0.005036314617602455,-0.006904752200096344
91,0.3,0.5,2.0,1.0,0.0,0.32663578300114704,0.236,0.483,1.9,0.573,0.21191966898223905,0.2574147399168535,0.4661151583339845,0.49959618452912824,1.8676406958848621,1.9317495163619125,0.5645549595702027,0.5817514076230285,0.27739999999999965,0.28,0.463,1.958,0.575,0.2593983012565412,0.3017149938869485,0.4456649508965117,0.4780725709074969,1.9292683657293654,1.9927731735300493,0.5667036692097666,0.5827612116716255,0.29369999999999963,1543.0786697864532,81.03965520858765,908.2549297809601,-0.064,-0.21333333333333335,-0.019999999999999962,-0.06666666666666654,-0.017000000000000015,-0.03400000000000003,-0.03699999999999998,-0.07399999999999995,-0.10000000000000009,-0.050000000000000044,-0.04200000000000004,-0.02100000000000002,-0.04923578300114739,-0.1507360355585245,-0.03293578300114741,-0.10083335848427774
92,0.3,0.5,2.0,1.0,0.0,1.6317566440826234,0.334,0.423,1.873,0.898,0.3000415994963319,0.3666077220069352,0.400483487199496,0.44941638800736755,1.822924965884348,1.931381398514721,0.8941343513429482,0.9017314230472508,1.490908,0.289,0.483,2.007,0.906,0.26003478905959126,0.31915139177046653,0.4619509856672406,0.5046251910417218,1.948635223485905,2.054782027788218,0.9026126882767683,0.909185360501259,1.6296840000000001,716.7612173557281,75.73988914489746,1036.9588701725006,0.03400000000000003,0.11333333333333344,-0.01100000000000001,-0.0366666666666667,-0.07700000000000001,-0.15400000000000003,-0.017000000000000015,-0.03400000000000003,-0.127,-0.0635,0.007000000000000117,0.0035000000000000586,-0.14084864408262354,-0.0863171874270559,-0.0020726440826233095,-0.0012701919064583027
93,0.3,0.5,2.0,1.0,0.0,0.4220788654817049,0.28,0.496,1.937,0.606,0.25593162236777034,0.3027060202764779,0.4806453451303262,0.5149049725289853,1.9050651200588176,1.9722422089456517,0.5979893317672194,0.6154572457703161,0.4106439999999998,0.316,0.489,2.004,0.612,0.2958431754800492,0.3387763279670574,0.4730748773671738,0.5048355787610191,1.9706412091756305,2.037153279020729,0.6043815911429645,0.6197676779088315,0.44889599999999996,1533.2787804603577,69.45790696144104,721.9066543579102,-0.019999999999999962,-0.06666666666666654,0.016000000000000014,0.053333333333333385,-0.0040000000000000036,-0.008000000000000007,-0.01100000000000001,-0.02200000000000002,-0.06299999999999994,-0.03149999999999997,0.0040000000000000036,0.0020000000000000018,-0.011434865481705137,-0.02709177458732717,0.026817134518295038,0.063535838231771
94,0.3,0.5,2.0,1.0,0.0,0.5045944844009478,0.279,0.519,1.954,0.625,0.25840356188249086,0.300309757937789,0.50120619688583,0.5372958751737652,1.9225287369356463,1.9883316324743612,0.6168545190565822,0.6323374120272091,0.48849999999999993,0.322,0.503,2.01,0.631,0.3003736688908973,0.3417853017385158,0.4845880311948913,0.5193799199060376,1.974375533839268,2.041620936161918,0.622896155721368,0.6391061760868232,0.5266199999999999,1711.1711285114288,92.08583688735962,861.4021425247192,-0.020999999999999963,-0.06999999999999988,0.02200000000000002,0.0733333333333334,0.019000000000000017,0.038000000000000034,0.0030000000000000027,0.006000000000000005,-0.04600000000000004,-0.02300000000000002,0.009999999999999787,0.004999999999999893,-0.01609448440094785,-0.03189587856881779,0.02202551559905208,0.043649933322597985
95,0.3,0.5,2.0,1.0,0.0,1.2474316081372105,0.286,0.47,1.894,0.797,0.2597868904045897,0.3158983902861856,0.4502212985239277,0.4893328288604057,1.85368798965986,1.9346653365320263,0.7913046108524526,0.8021180001550307,1.125036,0.289,0.492,1.988,0.809,0.26346326655478863,0.310468739483221,0.4741025511821901,0.5123709729513585,1.9463625677118301,2.032408675369733,0.8039032824834619,0.814582895016816,1.2285840000000001,1032.207762479782,73.54436659812927,593.8628454208374,-0.014000000000000012,-0.04666666666666671,-0.01100000000000001,-0.0366666666666667,-0.030000000000000027,-0.06000000000000005,-0.008000000000000007,-0.016000000000000014,-0.1060000000000001,-0.05300000000000005,-0.01200000000000001,-0.006000000000000005,-0.12239560813721062,-0.09811809107513635,-0.018847608137210425,-0.01510913144597607
96,0.3,0.5,2.0,1.0,0.0,0.00592645277081516,0.263,0.523,1.945,0.5,0.24030314500185326,0.2831682360851118,0.505619143363413,0.5416137046170612,1.910387757270514,1.9769006178399324,0.49182200349799754,0.5092193265986996,0.0,0.307,0.508,2.009,0.498,0.28667111479159185,0.32595496867609675,0.49370948916404606,0.5250710892442988,1.9766740073345177,2.0405364037479594,0.4899212434200745,0.5069059561287675,-0.008036000000000154,1836.7601206302643,83.33924961090088,783.78542137146,-0.03699999999999998,-0.12333333333333327,0.007000000000000006,0.023333333333333355,0.02300000000000002,0.04600000000000004,0.008000000000000007,0.016000000000000014,-0.05499999999999994,-0.02749999999999997,0.008999999999999897,0.0044999999999999485,-0.00592645277081516,-1.0,-0.013962452770815315,-2.3559544487679824
97,0.3,0.5,2.0,1.0,0.0,0.2422576892574364,0.245,0.508,1.948,0.557,0.2232488406161795,0.26679621684669275,0.49054793243601175,0.5257611929068092,1.9129420811771918,1.98108310042638,0.5488548162102201,0.566775489960973,0.22207200000000027,0.285,0.497,2.017,0.561,0.2646505033113765,0.3049012063549702,0.4802887734829692,0.5117253129146054,1.9841632964583638,2.0484932831990017,0.5526798260056787,0.5690445939244428,0.24607400000000013,1533.5871698856354,86.50008988380432,799.9106168746948,-0.05499999999999999,-0.18333333333333332,-0.015000000000000013,-0.050000000000000044,0.008000000000000007,0.016000000000000014,-0.0030000000000000027,-0.006000000000000005,-0.052000000000000046,-0.026000000000000023,0.016999999999999904,0.008499999999999952,-0.020185689257436135,-0.08332321388563112,0.003816310742563722,0.015753104697157
98,0.3,0.5,2.0,1.0,0.0,-0.1862424866012824,0.244,0.506,1.935,0.452,0.22161892172968783,0.2657827219412191,0.48736303309664886,0.5221001714450066,1.9043259832050219,1.9701948628621968,0.4427917948819596,0.45974249872672096,-0.18575999999999993,0.294,0.487,1.992,0.451,0.2749368519557456,0.3151258054516232,0.4710785199232618,0.5036812348221872,1.9566252299459035,2.0221627462715652,0.44364486407061154,0.4595449942171235,-0.19521600000000006,2092.535962343216,99.25196766853333,1097.4944126605988,-0.055999999999999994,-0.18666666666666665,-0.006000000000000005,-0.020000000000000018,0.006000000000000005,0.01200000000000001,-0.013000000000000012,-0.026000000000000023,-0.06499999999999995,-0.03249999999999997,-0.008000000000000007,-0.0040000000000000036,0.00048248660128247245,-0.0025906365947282743,-0.008973513398717659,0.04818188138740127
99,0.3,0.5,2.0,1.0,0.0,-0.44401339757675307,0.265,0.499,1.931,0.393,0.24240760535621222,0.287977713236289,0.4815035983139107,0.5171597451162901,1.8998426929932037,1.964817364727796,0.3845972368512545,0.4005777257117769,-0.4132339999999999,0.303,0.489,1.995,0.388,0.28209276425132834,0.3255397149428845,0.47166563949831863,0.5070725646522408,1.96150289382242,2.0263397410846604,0.38048548084093675,0.396676873807222,-0.44687999999999994,1519.734548330307,72.28320145606995,645.6635301113129,-0.034999999999999976,-0.11666666666666659,0.0030000000000000027,0.010000000000000009,-0.0010000000000000009,-0.0020000000000000018,-0.01100000000000001,-0.02200000000000002,-0.06899999999999995,-0.034499999999999975,-0.004999999999999893,-0.0024999999999999467,0.030779397576753187,-0.06932087577702561,-0.002866602423246878,0.006456116952532611
100,0.3,0.5,2.0,1.0,0.0,-1.215144309273294,0.283,0.481,1.953,0.204,0.25500801369497517,0.3077969454227212,0.46156140597114825,0.4993378936191251,1.908541927020955,1.9938852639368554,0.19893948355974517,0.21108965570116878,-1.156176,0.291,0.5,2.049,0.193,0.26691819709065395,0.31526330190953256,0.479873354381322,0.5188972172143635,2.0106442761652317,2.0962179563852863,0.1865029001809925,0.19749730226244258,-1.258086,1149.541924238205,84.01033115386963,1968.673742055893,-0.017000000000000015,-0.05666666666666672,-0.009000000000000008,-0.030000000000000027,-0.019000000000000017,-0.038000000000000034,0.0,0.0,-0.04699999999999993,-0.023499999999999965,0.04899999999999993,0.024499999999999966,0.058968309273293995,-0.04852782408087765,-0.04294169072670595,0.035338758038036516
101,0.3,0.5,2.0,1.0,0.0,1.176172457595273,0.268,0.503,1.913,0.78,0.24017502400611768,0.2926750816569833,0.4849963556464975,0.5256011454755357,1.8705980475891435,1.9504545160503821,0.7737996289456183,0.7862694648032664,1.07128,0.294,0.504,1.989,0.791,0.27222705332809644,0.31636884610386595,0.48581324110077917,0.5228585572112375,1.9479424808810586,2.030382801207022,0.7858663924885207,0.7968910509342239,1.1575980000000003,1178.1998126506805,75.36879539489746,767.2613945007324,-0.03199999999999997,-0.10666666666666658,-0.006000000000000005,-0.020000000000000018,0.0030000000000000027,0.006000000000000005,0.0040000000000000036,0.008000000000000007,-0.08699999999999997,-0.04349999999999998,-0.010999999999999899,-0.005499999999999949,-0.10489245759527299,-0.08918118845405494,-0.018574457595272653,-0.015792290896905377
102,0.3,0.5,2.0,1.0,0.0,0.5197358908340028,0.261,0.517,1.939,0.627,0.23752646638567676,0.2839541024449046,0.4961766611863663,0.5346003800223619,1.9011858677898426,1.9735143910496473,0.6195567970129111,0.6359398698281916,0.4925060000000001,0.304,0.505,2.001,0.633,0.2827258966708798,0.3260885086069451,0.4880259241558305,0.5227088344555534,1.9668769095711198,2.035267192418754,0.625348190949018,0.6404876241857759,0.5322659999999999,1400.898505449295,78.64337515830994,788.3682808876038,-0.03899999999999998,-0.12999999999999995,0.0040000000000000036,0.013333333333333346,0.017000000000000015,0.03400000000000003,0.0050000000000000044,0.010000000000000009,-0.06099999999999994,-0.03049999999999997,0.0009999999999998899,0.0004999999999999449,-0.027229890834002735,-0.05239178458564375,0.012530109165997061,0.024108608597128846
103,0.3,0.5,2.0,1.0,0.0,0.9219048426098282,0.276,0.493,1.91,0.72,0.25385006170412594,0.29998323460311915,0.47284270318582183,0.5101125250927899,1.872035691239865,1.946248540544269,0.7125689219805568,0.7281291827244872,0.8404,0.307,0.488,1.974,0.728,0.2868042412280733,0.32841538666328424,0.4706458108733582,0.5037538353265831,1.9380040156193938,2.0091084223660216,0.7213251563844215,0.7353001234068863,0.9001439999999998,1288.4677548408508,75.59649324417114,839.0083651542664,-0.023999999999999966,-0.07999999999999989,0.007000000000000006,0.023333333333333355,-0.007000000000000006,-0.014000000000000012,-0.01200000000000001,-0.02400000000000002,-0.09000000000000008,-0.04500000000000004,-0.026000000000000023,-0.013000000000000012,-0.08150484260982815,-0.08840917071125845,-0.021760842609828357,-0.023604217706705396
104,0.3,0.5,2.0,1.0,0.0,-0.04336381885851592,0.237,0.509,1.93,0.49,0.21550998392091233,0.26068813524266954,0.49126081111691283,0.527245450076271,1.8991115489426915,1.9612523152806673,0.4814188161016877,0.4992645755027676,-0.03859999999999997,0.286,0.489,1.991,0.489,0.2654002924376374,0.30880894774416945,0.47288844129623764,0.5058477534846522,1.9579892936991519,2.02093108702556,0.48105180200451403,0.4977835679752873,-0.04380200000000012,1542.8539447784424,77.20940470695496,861.5910985469818,-0.063,-0.21000000000000002,-0.014000000000000012,-0.04666666666666671,0.009000000000000008,0.018000000000000016,-0.01100000000000001,-0.02200000000000002,-0.07000000000000006,-0.03500000000000003,-0.008999999999999897,-0.0044999999999999485,0.004763818858515956,-0.10985699562252511,-0.0004381811414841952,0.010104763672080136
105,0.3,0.5,2.0,1.0,0.0,-0.93430181048732,0.262,0.506,1.94,0.284,0.23483042706883836,0.282336925127556,0.4868517093545459,0.527436550444012,1.8981903327365721,1.9773260907864438,0.2767007971934794,0.2905846237766726,-0.8380800000000002,0.296,0.501,2.012,0.273,0.2738799415523633,0.3164508182426396,0.4844522653777403,0.5180597326062291,1.9763745891709588,2.0520171002257848,0.2648755345852974,0.27897935359769416,-0.9134479999999998,1238.759887456894,77.21731925010681,700.6427264213562,-0.03799999999999998,-0.1266666666666666,-0.0040000000000000036,-0.013333333333333346,0.006000000000000005,0.01200000000000001,0.0010000000000000009,0.0020000000000000018,-0.06000000000000005,-0.030000000000000027,0.01200000000000001,0.006000000000000005,0.09622181048731981,-0.10298793110240441,0.020853810487320157,-0.02232020772435737
107,0.3,0.5,2.0,1.0,0.0,-0.8612716466787471,0.277,0.488,1.937,0.294,0.2535448553014017,0.3031025141231439,0.47014467546875377,0.5074285776554934,1.8995330527818315,1.9723468870037235,0.28663890374797285,0.30142140637793885,-0.798044,0.306,0.491,2.019,0.282,0.28425134722343437,0.32669255275081616,0.47002146731699623,0.5063376847974008,1.9808351185285333,2.0561182470433548,0.2753454659813202,0.2895566728015148,-0.8802840000000001,1331.0196781158447,72.0162000656128,729.7733738422394,-0.022999999999999965,-0.07666666666666655,0.006000000000000005,0.020000000000000018,-0.01200000000000001,-0.02400000000000002,-0.009000000000000008,-0.018000000000000016,-0.06299999999999994,-0.03149999999999997,0.019000000000000128,0.009500000000000064,0.06322764667874714,-0.07341196813173503,-0.01901235332125295,0.02207474656174828
108,0.3,0.5,2.0,1.0,0.0,0.42108325041884953,0.255,0.493,1.936,0.597,0.23094309048654663,0.2743503966458927,0.4747914477401809,0.5109333622932124,1.9034824268509394,1.9703434235304418,0.5890124775326482,0.6058648303358105,0.3755839999999999,0.291,0.485,2.004,0.603,0.2713172465662667,0.3143702034455216,0.46946657498526834,0.5016919400201981,1.9716283810208497,2.0368934742781373,0.5965519400951613,0.6107603235456506,0.4128240000000001,1476.430745124817,73.68146634101868,901.7533371448517,-0.044999999999999984,-0.14999999999999997,-0.009000000000000008,-0.030000000000000027,-0.007000000000000006,-0.014000000000000012,-0.015000000000000013,-0.030000000000000027,-0.06400000000000006,-0.03200000000000003,0.0040000000000000036,0.0020000000000000018,-0.04549925041884961,-0.10805286216820954,-0.008259250418849451,-0.01961429339835772
109,0.3,0.5,2.0,1.0,0.0,-0.8955264175459423,0.277,0.495,1.927,0.285,0.2538777776126803,0.30146554838716255,0.4767023982289057,0.5135655394782613,1.8930997210531582,1.9640602511595238,0.2771221155291533,0.2920496461270364,-0.8286100000000001,0.313,0.487,1.988,0.276,0.29416601532983094,0.33599277498797026,0.47072131458395766,0.504329324423048,1.9538858242615098,2.024251880749662,0.26969184385497713,0.2834337888173659,-0.8906239999999999,1273.8183217048645,72.99139070510864,732.5907628536224,-0.022999999999999965,-0.07666666666666655,0.013000000000000012,0.043333333333333376,-0.0050000000000000044,-0.010000000000000009,-0.013000000000000012,-0.026000000000000023,-0.07299999999999995,-0.03649999999999998,-0.01200000000000001,-0.006000000000000005,0.06691641754594224,-0.07472299670323158,0.00490241754594245,-0.00547434162732664
110,0.3,0.5,2.0,1.0,0.0,0.5323426298378209,0.244,0.512,1.967,0.635,0.221620214575636,0.26484962850618954,0.49183396679511693,0.528240426696228,1.9327651799047632,2.002131968459575,0.627037172961678,0.6433430670999587,0.5310899999999998,0.283,0.497,2.029,0.641,0.2637188170942709,0.30394852895406427,0.48139992915328905,0.512997830890363,1.9922192545279394,2.0623850644234127,0.6330859084090561,0.647923434645479,0.5721780000000001,1490.949026107788,79.6641685962677,808.2502448558807,-0.055999999999999994,-0.18666666666666665,-0.017000000000000015,-0.05666666666666672,0.01200000000000001,0.02400000000000002,-0.0030000000000000027,-0.006000000000000005,-0.03299999999999992,-0.01649999999999996,0.028999999999999915,0.014499999999999957,-0.0012526298378210399,-0.0023530519023108403,0.039835370162179196,0.07483032154369285
111,0.3,0.5,2.0,1.0,0.0,-0.8274506275909632,0.262,0.501,1.929,0.305,0.2396982207327842,0.2854233857876987,0.4813173167877005,0.5194160430193074,1.8955147995338952,1.964042934990007,0.2978071877984679,0.31182892181925015,-0.75231,0.294,0.495,2.0,0.294,0.27211285559919446,0.31319671063929694,0.47897073606399454,0.51228119136572,1.9581750360596355,2.0327803413811187,0.286738926176043,0.30117661493106057,-0.8240000000000001,1385.9837913513184,73.42242336273193,670.6346068382263,-0.03799999999999998,-0.1266666666666666,-0.006000000000000005,-0.020000000000000018,0.0010000000000000009,0.0020000000000000018,-0.0050000000000000044,-0.010000000000000009,-0.07099999999999995,-0.035499999999999976,0.0,0.0,0.07514062759096318,-0.09080980192102499,0.003450627590963151,-0.004170191520682383
112,0.3,0.5,2.0,1.0,0.0,1.1286917707023498,0.264,0.526,1.962,0.775,0.24106994395344414,0.28983328487908394,0.5071602993972498,0.546941383003687,1.9193682875751006,2.000716308447642,0.7682623927809255,0.7805782593956494,1.0791000000000002,0.294,0.523,2.039,0.786,0.27186390587466863,0.3146269743815053,0.5056537560297463,0.5403801707483352,2.0039070076569803,2.0816789102233133,0.7796991749039421,0.7912618580227585,1.1663080000000003,1135.397544145584,77.11737537384033,898.1616697311401,-0.035999999999999976,-0.11999999999999993,-0.006000000000000005,-0.020000000000000018,0.026000000000000023,0.052000000000000046,0.02300000000000002,0.04600000000000004,-0.038000000000000034,-0.019000000000000017,0.039000000000000146,0.019500000000000073,-0.04959177070234966,-0.043937390162320615,0.037616229297650516,0.03332728232282858
113,0.3,0.5,2.0,1.0,0.0,1.201255495851108,0.296,0.503,1.922,0.793,0.26994616240988606,0.3232558935501004,0.48337713318780257,0.5263589290542414,1.8842517842905184,1.9625042268704342,0.786849593358205,0.798537357121516,1.126292,0.315,0.511,2.005,0.804,0.2923194115596847,0.3352115934406124,0.49070690494792646,0.5280580566715348,1.9610698083477724,2.0391042470469354,0.7981769337480967,0.8094660345004239,1.2190400000000001,1232.1814002990723,84.17376112937927,850.5789315700531,-0.0040000000000000036,-0.013333333333333346,0.015000000000000013,0.050000000000000044,0.0030000000000000027,0.006000000000000005,0.01100000000000001,0.02200000000000002,-0.07800000000000007,-0.039000000000000035,0.004999999999999893,0.0024999999999999467,-0.07496349585110784,-0.06240428960368257,0.01778450414889221,0.01480493051671045
