trialNum,firstVal,secondVal,firstIsChosen,decisionRT,firstFixLat,secondFixLat,thirdFixLat
296,4,5,0,0.926878491416574,0.196,0.456,NaN
303,4,3,1,0.957194523885846,0.175,0.439,0.755
310,4,3,0,0.977021580561996,0.177,0.405,NaN
316,4,2,1,0.920708196237683,0.134,0.43,0.71
334,4,5,0,0.887404041364789,0.159,0.451,NaN
351,4,3,1,1.00725305452943,0.181,0.437,0.753
367,4,1,1,0.937282003462315,0.181,0.441,0.709
368,4,4,0,1.30712822452188,0.218,0.502,0.99
377,4,4,0,0.897208863869309,0.154,0.402,NaN
384,4,2,1,0.847369514405727,0.232,0.476,0.796
395,4,3,1,1.15702888742089,0.162,0.394,0.698
397,4,1,1,0.947241196408868,0.172,0.452,0.744
417,4,2,0,0.786916961893439,0.183,0.455,NaN
433,4,1,1,0.857251172885299,0.153,0.417,0.673
440,4,2,1,1.15712945908308,0.168,0.472,0.964
461,4,3,1,0.90698085911572,0.142,0.418,0.726
467,4,5,0,0.887171776965261,0.175,0.431,NaN
478,4,5,0,0.837148377671838,0.198,0.458,NaN
491,4,3,1,1.13789027929306,0.179,0.563,0.951
496,4,4,0,0.787230752408504,0.141,0.373,NaN
500,4,5,0,0.967070329934359,0.254,0.522,NaN
505,4,5,0,0.85685570538044,0.163,0.423,NaN
506,4,3,1,1.20703562535346,0.158,0.522,0.874
516,4,3,1,1.14690666273236,0.169,0.449,0.761
530,4,1,1,0.937519436702132,0.148,0.408,0.724
554,4,4,0,1.11686242185533,0.151,0.375,0.815
561,4,2,1,0.977038225159049,0.197,0.433,0.741
563,4,3,1,1.14708529599011,0.162,0.474,0.746
567,4,1,1,1.06704757362604,0.178,0.562,0.858
5,5,5,1,1.07689953222871,0.142,0.37,0.882
27,5,5,1,0.807076061144471,0.132,0.352,0.592
30,5,1,1,1.03739889711142,0.18,0.432,0.68
31,5,3,1,0.767090484499931,0.147,0.395,0.615
38,5,3,1,0.857302265241742,0.161,0.405,0.697
44,5,3,1,0.797743549570441,0.175,0.415,0.607
46,5,3,1,0.817409854382277,0.143,0.551,0.707
60,5,2,1,0.967049263417721,0.154,0.418,0.646
75,5,3,1,0.966897644102573,0.185,0.429,0.625
76,5,1,1,0.8672493416816,0.179,0.439,0.699
81,5,3,1,0.767203468829393,0.155,0.411,0.563
103,5,5,1,0.887120584025979,0.173,0.417,0.637
115,5,1,1,0.806916423141956,0.122,0.41,0.618
141,5,5,1,1.55708583444357,0.182,0.422,0.642
147,5,1,1,0.786879755556583,0.151,0.395,0.611
188,5,4,1,0.783934460952878,0.157,0.457,0.657
190,5,4,1,0.727060766890645,0.147,0.383,0.567
210,5,1,1,0.779852107167244,0.156,0.38,0.584
246,5,3,1,0.695314679294825,0.147,0.347,0.543
261,5,3,1,0.717120783403516,0.145,0.357,0.553
263,5,1,1,0.740234225988388,0.169,0.489,0.637
265,5,1,1,0.738032149150968,0.178,0.418,0.578
313,5,1,1,0.727321272715926,0.177,0.481,0.637
324,5,3,1,0.73712352104485,0.153,0.481,0.613
356,5,3,1,0.722593927755952,0.176,0.428,0.588
364,5,3,1,0.728208919987082,0.172,0.448,0.612
399,5,3,1,0.877077316865325,0.19,0.53,0.774
402,5,4,1,0.695934036746621,0.166,0.434,0.582
457,5,5,1,0.716923518106341,0.142,0.414,0.558
470,5,4,1,0.655006030574441,0.149,0.433,0.565
509,5,1,1,0.709724903106689,0.165,0.477,0.593
529,5,1,1,0.678703155368567,0.199,0.423,0.571
549,5,3,1,0.787163576111197,0.203,0.479,0.651
569,5,1,1,0.687204472720623,0.158,0.454,0.626
15,5,4,1,0.98705693334341,0.168,0.404,0.752
17,5,5,1,0.837126672267914,0.168,0.408,0.652
85,5,2,1,0.797337936237454,0.195,0.499,0.627
89,5,5,1,1.03702392801642,0.16,0.416,0.68
93,5,2,1,0.967087956145406,0.229,0.521,0.769
118,5,5,1,0.825739590451121,0.173,0.433,0.673
120,5,1,1,0.877063738182187,0.218,0.466,0.682
153,5,1,1,0.736974688246846,0.188,0.496,0.608
160,5,4,1,0.77715683542192,0.14,0.44,0.64
179,5,5,1,0.867236578837037,0.144,0.556,0.732
224,5,3,1,0.787546884268522,0.15,0.398,0.61
238,5,1,1,0.673975324258208,0.132,0.344,0.524
242,5,3,1,0.686937656253576,0.145,0.373,0.541
295,5,1,1,0.763836584985256,0.205,0.453,0.601
299,5,3,1,0.796283902600408,0.153,0.453,0.677
309,5,4,1,0.697224069386721,0.146,0.394,0.578
312,5,3,1,0.717259986326098,0.148,0.376,0.536
315,5,1,1,0.722267139703035,0.165,0.421,0.609
343,5,3,1,0.7131690941751,0.17,0.426,0.586
415,5,3,1,0.757210487499833,0.243,0.467,0.635
437,5,5,1,0.746989419683814,0.185,0.513,0.617
445,5,4,1,0.717205164954066,0.176,0.42,0.588
466,5,3,1,0.731483027338982,0.15,0.426,0.642
481,5,5,1,0.739331902936101,0.213,0.441,0.617
494,5,2,1,0.807278014719486,0.222,0.526,0.67
503,5,5,1,0.757296619936824,0.184,0.452,0.632
518,5,3,1,0.687202455475926,0.16,0.404,0.54
528,5,4,1,0.787275161594152,0.195,0.467,0.671
