trialNum,firstVal,secondVal,firstIsChosen,decisionRT,firstFixLat,secondFixLat,thirdFixLat
404,4,3,1,0.656929103657603,0.155,0.387,0.595
405,4,5,0,0.857200715690851,0.149,0.389,0.621
438,4,3,1,0.977131916210055,0.202,0.406,0.694
441,4,5,0,0.877138355746865,0.156,0.404,NaN
476,4,3,1,0.747099362313747,0.157,0.385,0.597
487,4,5,1,0.87723415158689,0.163,0.403,0.799
495,4,2,1,0.719603976234794,0.172,0.424,0.672
499,4,3,0,0.857309732586145,0.152,0.396,NaN
509,4,3,1,0.696835063397884,0.165,0.381,0.573
533,4,2,1,0.957213614135981,0.13,0.426,0.798
556,4,4,1,0.83717380836606,0.188,0.444,0.672
567,4,3,1,0.847307065501809,0.169,0.417,0.685
573,4,3,1,0.697248831391335,0.155,0.439,0.643
580,4,2,1,0.7082853410393,0.242,0.546,NaN
601,4,1,1,0.64954056032002,0.133,0.417,0.581
5,5,3,0,0.807347510010004,0.181,0.389,NaN
11,5,1,1,0.896991385146976,0.199,0.455,0.783
28,5,3,1,0.707184495404363,0.157,0.421,0.625
62,5,1,1,0.747183764353395,0.158,0.394,0.63
76,5,4,1,0.857101092115045,0.19,0.426,0.686
78,5,5,1,0.906940475106239,0.166,0.386,0.75
106,5,1,1,0.74749687500298,0.181,0.389,0.601
115,5,3,1,0.727058677002788,0.163,0.395,0.571
116,5,2,1,0.703922467306256,0.16,0.4,0.588
129,5,1,1,0.897116422653198,0.259,0.515,0.691
147,5,3,1,0.815783267840743,0.154,0.382,0.63
154,5,3,1,0.857107693329453,0.201,0.437,0.689
181,5,2,1,0.711861757561564,0.16,0.396,0.588
205,5,3,1,0.797252640128136,0.163,0.431,0.635
211,5,5,1,0.797390971332788,0.137,0.381,0.673
212,5,3,1,0.696552289649844,0.142,0.398,0.598
218,5,3,1,0.696995563805103,0.173,0.449,0.593
220,5,3,1,0.707291917875409,0.116,0.424,0.6
237,5,1,1,0.717021865770221,0.136,0.376,0.58
249,5,3,1,0.94700183160603,0.164,0.404,0.716
350,5,2,1,0.787248086184263,0.187,0.419,0.619
353,5,1,1,0.667005775496364,0.135,0.387,0.591
358,5,3,1,0.777136068791151,0.217,0.481,0.661
379,5,4,1,0.710494164377451,0.135,0.379,0.587
453,5,3,1,0.787223702296615,0.243,0.499,0.703
477,5,2,1,0.747205564752221,0.151,0.403,0.611
478,5,3,1,0.737158237025142,0.16,0.348,0.592
489,5,1,1,0.747223308309913,0.19,0.418,0.626
493,5,5,1,0.722985478118062,0.148,0.376,0.568
498,5,2,1,0.787845764309168,0.164,0.388,0.604
511,5,1,1,0.79265633225441,0.207,0.443,0.667
514,5,3,1,0.747068651020527,0.172,0.408,0.612
522,5,2,1,0.717045230790973,0.163,0.403,0.595
523,5,2,1,0.71516882814467,0.169,0.481,0.613
524,5,3,1,0.707332110032439,0.139,0.399,0.635
534,5,1,1,0.784620873630047,0.167,0.435,0.595
546,5,3,1,0.626927813515067,0.13,0.382,0.546
555,5,3,1,0.785951344296336,0.257,0.513,0.721
564,5,1,1,0.707326462492347,0.146,0.418,0.626
568,5,3,1,0.653830740600824,0.138,0.382,0.582
574,5,1,1,0.737066853791475,0.156,0.412,0.616
577,5,4,1,0.712347887456417,0.17,0.458,0.634
592,5,2,1,0.678852340206504,0.152,0.36,0.552
602,5,5,1,0.717306857928634,0.164,0.408,0.584
605,5,3,1,0.87710327282548,0.192,0.58,0.808
2,5,4,1,0.707100536674261,0.162,0.414,0.642
7,5,5,0,0.87728869728744,0.167,0.403,0.699
24,5,3,0,0.877300383523107,0.24,0.464,NaN
34,5,4,0,0.747237429022789,0.165,0.369,NaN
53,5,4,0,0.977036764845252,0.208,0.484,NaN
65,5,2,1,0.847125997766852,0.169,0.421,0.661
80,5,1,1,0.957036131992936,0.165,0.425,0.789
84,5,3,1,0.898091832175851,0.235,0.451,0.823
92,5,4,1,0.827159143984318,0.17,0.41,0.67
93,5,1,1,0.857078410685062,0.157,0.401,0.653
109,5,3,1,0.837504368275404,0.198,0.438,0.654
138,5,5,0,0.907197788357735,0.213,0.469,NaN
158,5,5,0,1.00386860966682,0.234,0.482,NaN
176,5,2,1,0.773630872368813,0.211,0.463,0.631
178,5,1,1,0.828574234619737,0.147,0.427,0.699
183,5,1,1,0.84745641797781,0.242,0.49,0.686
196,5,3,1,0.847129434347153,0.174,0.438,0.67
200,5,4,1,0.775150531902909,0.181,0.417,0.633
204,5,3,1,0.996966229751706,0.148,0.456,0.832
229,5,1,1,0.806936509907246,0.183,0.411,0.655
238,5,4,1,0.977054044604301,0.165,0.433,0.717
248,5,4,0,0.927118379622698,0.137,0.405,0.725
275,5,2,1,0.717007249593735,0.143,0.399,0.623
278,5,2,1,0.757049072533846,0.161,0.389,0.621
296,5,4,1,0.967155117541552,0.202,0.454,0.802
300,5,2,1,0.747125133872032,0.139,0.599,NaN
320,5,3,1,0.927029209211469,0.139,0.447,0.691
339,5,3,0,0.978997211903334,0.183,0.391,0.835
354,5,3,1,0.777335776016116,0.133,0.393,0.621
357,5,2,1,0.697178734466434,0.13,0.426,0.622
399,5,3,1,0.75720077008009,0.142,0.418,0.634
400,5,3,1,0.72707537189126,0.14,0.396,0.596
410,5,2,1,0.687554577365518,0.149,0.409,0.577
425,5,2,1,0.658203702419996,0.152,0.428,0.58
429,5,4,1,0.670821134001017,0.149,0.429,0.597
431,5,5,1,0.738543933257461,0.207,0.423,0.627
440,5,4,1,0.730677168816328,0.233,0.473,0.653
465,5,3,0,0.831532264128327,0.18,0.396,0.64
483,5,2,1,0.72690344043076,0.224,0.468,0.632
501,5,1,1,0.707086877897382,0.18,0.444,0.608
503,5,3,1,0.736984767019749,0.142,0.382,0.582
508,5,4,1,0.752737876027822,0.243,0.459,0.667
510,5,3,1,0.837203878909349,0.172,0.412,0.672
512,5,3,1,0.817201877012849,0.177,0.417,0.665
516,5,1,1,0.737827384844422,0.188,0.428,0.636
525,5,3,1,0.728122154250741,0.172,0.404,0.612
526,5,5,1,0.797151984646916,0.138,0.414,0.646
530,5,3,1,0.727074142545462,0.15,0.41,0.682
538,5,4,1,0.547952199354768,0.139,0.411,0.547
588,5,5,1,0.713308669626713,0.18,0.424,0.624
